idx,coords,col_2,type,nom,dict,gestionnaire,sens,double
801,"[49.047, 6.99741]","[0.836669, -0.547709]",AR,Grundviller,{'roadname': 'A4'},,,
802,"[49.047, 6.99741]","[-0.936611, 0.350371]",AR,Petit Hambach,{'roadname': 'A4'},,,
803,"[49.0424, 7.02568]","[0, 1]",EC,Sarreguemines,"{'numero': '41', 'roadname': 'A4'}",,,
804,"[48.5179, 7.58245]","[0, 1]",BI,Bifurcation A355/A352/A35,{'roadname': 'A355'},,,
805,"[48.5016, 7.5694]","[0, 1]",LI,Limite A355 / A35,{'roadname': 'A355'},,,
806,"[48.5994, 7.62103]","[0.422618, 0.906308]",BA,Barrière d'Ittenheim,{'roadname': 'A355'},,,
807,"[48.5968, 7.61714]","[0, 1]",BI,Bifurcation Ittenheim,"{'numero': '2', 'roadname': 'A355'}",,,
808,"[48.5378, 7.57889]","[0, 1]",EC,Bruche,"{'numero': '1', 'roadname': 'A355'}",,,
809,"[48.538894, 7.580753]","[0, 1]",AS,A355 - BRUCHE,{'roadname': 'A355'},ARCOS,vendenheim-innenheim,D
810,"[48.6731, 7.73607]","[0, 1]",BI,Jonction A4/A35,{'roadname': 'A4'},,,
811,"[48.6478, 7.73377]","[0, 1]",EC,Reichstett,"{'numero': '48', 'roadname': 'A4'}",,,
812,"[48.7226, 7.69355]","[-0.38751599999999997, 0.921863]",AS,Brumath Est,{'roadname': 'A4'},,,
813,"[48.7226, 7.69355]","[0.144183, -0.989551]",AS,Brumath Ouest,{'roadname': 'A4'},,,
814,"[48.7047, 7.71061]","[0, 1]",EC,Brumath Sud,"{'numero': '47', 'roadname': 'A4'}",,,
815,"[48.7485, 7.6842500000000005]","[0, 1]",EC,Brumath Z.I.,"{'numero': '46', 'roadname': 'A4'}",,,
816,"[48.6785, 7.7274]","[0, 1]",BI,Bifurcation A355/A4/A35,{'roadname': 'A355'},,,
817,"[48.822, 7.1504]","[0.277482, -0.960731]",AR,Katzenkopf,{'roadname': 'A4'},,,
818,"[48.822, 7.1504]","[-0.259493, 0.965745]",AR,Schalbach,{'roadname': 'A4'},,,
819,"[48.7755, 7.24261]","[0, 1]",EC,Phalsbourg,"{'numero': '43', 'roadname': 'A4'}",,,
820,"[48.881, 7.11975]","[-0.0204189, 0.9997919999999999]",AR,Berg,{'roadname': 'A4'},,,
821,"[48.881, 7.11975]","[-0.132429, -0.991192]",AR,Eywiller,{'roadname': 'A4'},,,
822,"[48.7707, 7.30849]","[0.948102, -0.317967]",AR,Danne,{'roadname': 'A4'},,,
823,"[48.7707, 7.30849]","[-0.9869119999999999, -0.16125899999999999]",AR,Quatre-Vents,{'roadname': 'A4'},,,
824,"[48.761, 7.36418]","[-0.9848079999999999, -0.173648]",AS,Saverne Eckartswiller Nord,{'roadname': 'A4'},,,
825,"[48.761, 7.36418]","[0.9848079999999999, 0.173648]",AS,Saverne Monswiller Sud,{'roadname': 'A4'},,,
826,"[48.7693, 7.38176]","[0, 1]",EC,Saverne,"{'numero': '44', 'roadname': 'A4'}",,,
827,"[48.7703, 7.48745]","[-0.9873029999999999, -0.158847]",AR,Gottesheim,{'roadname': 'A4'},,,
828,"[48.7707, 7.49367]","[0.9873029999999999, 0.158847]",AR,Lienbach,{'roadname': 'A4'},,,
829,"[48.9158, 7.12117]","[0, 1]",EC,Sarre-Union,"{'numero': '42', 'roadname': 'A4'}",,,
830,"[48.7696, 7.60207]","[0.9848079999999999, 0.173648]",BA,Barrière de Schwindratzheim,{'roadname': 'A4'},,,
831,"[48.7694, 7.59974]","[0, 1]",EC,Hochfelden,"{'numero': '45', 'roadname': 'A4'}",,,
832,"[49.0834, 4.95874]","[-0.8120839999999999, -0.583541]",AR,La Fontaine d'Olive Nord,{'roadname': 'A4'},,,
833,"[49.0834, 4.95874]","[0.861895, 0.507087]",AR,La Fontaine d'Olive Sud,{'roadname': 'A4'},,,
834,"[49.0918, 5.14056]","[-0.935259, 0.353965]",AR,Jubécourt,{'roadname': 'A4'},,,
835,"[49.0918, 5.14056]","[0.9893489999999999, -0.145565]",AR,Rarécourt,{'roadname': 'A4'},,,
836,"[49.0916, 5.10171]","[0, 1]",EC,Clermont en Argonne,"{'numero': '27', 'roadname': 'A4'}",,,
837,"[49.0982, 5.29783]","[0.9840409999999999, 0.177944]",AR,La Rouge Haie,{'roadname': 'A4'},,,
838,"[49.0982, 5.29783]","[-0.895246, -0.445573]",AR,Les Genièvres,{'roadname': 'A4'},,,
839,"[49.0964, 5.27781]","[0, 1]",EC,Voie Sacrée,"{'numero': '28', 'roadname': 'A4'}",,,
840,"[49.1096, 5.41388]","[0, 1]",EC,Verdun,"{'numero': '29', 'roadname': 'A4'}",,,
841,"[49.1192, 5.5085]","[-0.9996389999999999, 0.026874799999999997]",AS,Verdun Saint-Nicolas Nord,{'roadname': 'A4'},,,
842,"[49.1192, 5.5085]","[0.9654269999999999, -0.260673]",AS,Verdun Saint-Nicolas Sud,{'roadname': 'A4'},,,
843,"[49.1268, 5.61908]","[0, 1]",EC,Fresnes-en-Woëvre,"{'numero': '30', 'roadname': 'A4'}",,,
844,"[49.1445, 5.70881]","[-0.692647, -0.721277]",AR,Bois de la Ronce,{'roadname': 'A4'},,,
845,"[49.1373, 5.69036]","[0.8129989999999999, 0.5822649999999999]",AR,L'Epinotte,{'roadname': 'A4'},,,
846,"[49.1959, 5.86894]","[-0.987933, -0.154883]",AR,Bois Saint-Martin,{'roadname': 'A4'},,,
847,"[49.1959, 5.86894]","[0.890292, 0.45539]",AR,Le Bois de Labry,{'roadname': 'A4'},,,
848,"[49.1989, 5.92445]","[0.9848079999999999, 0.173648]",BA,Barrière de Beaumont,{'roadname': 'A4'},,,
849,"[49.1985, 5.8984000000000005]","[0, 1]",EC,Jarny,"{'numero': '31', 'roadname': 'A4'}",,,
850,"[49.18, 6.0535]","[0.999999, 0.00122173]",AS,Metz Saint-Privat Nord,{'roadname': 'A4'},,,
851,"[49.18, 6.0535]","[-0.949425, -0.313992]",AS,Metz Saint-Privat Sud,{'roadname': 'A4'},,,
852,"[49.1955, 5.98832]","[0, 1]",EC,Sainte Marie aux Chênes,"{'numero': '32', 'roadname': 'A4'}",,,
853,"[49.1986, 6.14448]","[0, 1]",EC,Semécourt,"{'numero': '34', 'roadname': 'A4'}",,,
854,"[49.2072, 6.12963]","[0, 1]",EC,Marange-Silvange,"{'numero': '33', 'roadname': 'A4'}",,,
855,"[49.3314, 6.05166]","[0, 1]",EC,Hayange Ouest,"{'numero': '4', 'roadname': 'A30'}",,,
856,"[49.3298, 6.01631]","[-0.8660249999999999, 0.5]",AR,La Castine,{'roadname': 'A30'},,,
857,"[49.3371, 5.99871]","[0.573576, -0.819152]",AR,Bois des Tillots,{'roadname': 'A30'},,,
858,"[49.2936, 6.16718]","[0, 1]",EC,Uckange,"{'numero': '1', 'roadname': 'A30'}",,,
859,"[49.3174, 6.08237]","[0, 1]",EC,Hayange Centre,"{'numero': '3', 'roadname': 'A30'}",,,
860,"[49.3114, 6.10533]","[0, 1]",EC,1/2 Echangeur Fameck Centre,"{'numero': '2b', 'roadname': 'A30'}",,,
861,"[49.3064, 6.12444]","[0, 1]",EC,Fameck Feltière,"{'numero': '2', 'roadname': 'A30'}",,,
862,"[49.4063, 5.92854]","[0, 1]",EC,Aumetz,"{'numero': '7', 'roadname': 'A30'}",,,
863,"[49.3591, 5.98159]","[0, 1]",EC,Fontoy,"{'numero': '5', 'roadname': 'A30'}",,,
864,"[49.3874, 5.96705]","[0, 1]",EC,Havange,"{'numero': '6', 'roadname': 'A30'}",,,
865,"[49.1263, 6.24]","[0, 1]",BI,Jonction A314/A315,{'roadname': 'A315'},,,
866,"[49.122, 6.2281]","[0, 1]",LI,Fin de concession A314,{'roadname': 'A314'},,,
867,"[49.1215, 6.23495]","[0, 1]",LI,Fin de concession A315,{'roadname': 'A315'},,,
868,"[49.1836, 6.24142]","[-0.642788, 0.766044]",AR,Charly-Oradour,{'roadname': 'A4'},,,
869,"[49.1873, 6.22841]","[0.648917, -0.760859]",AR,La Crouée,{'roadname': 'A4'},,,
870,"[49.2011, 6.17531]","[0, 1]",BI,Jonction A4/A31,{'roadname': 'A4'},,,
871,"[49.1288, 6.26305]","[0, 1]",BI,Jonction A4/A314,{'roadname': 'A4'},,,
872,"[49.136, 6.2472]","[0, 1]",BI,Jonction A4/A315,{'roadname': 'A4'},,,
873,"[49.1975, 6.20859]","[0, 1]",EC,Argancy,"{'numero': '35', 'roadname': 'A4'}",,,
874,"[49.1371, 6.41105]","[-0.9961949999999999, 0.0871557]",AR,Landonvillers Nord,{'roadname': 'A4'},,,
875,"[49.1371, 6.41105]","[0.9961949999999999, -0.0871557]",AR,Landonvillers Sud,{'roadname': 'A4'},,,
876,"[49.1409, 6.46837]","[0, 1]",EC,Boulay,"{'numero': '36', 'roadname': 'A4'}",,,
877,"[49.132, 6.5275]","[0.9681909999999999, -0.25021099999999996]",AR,Brouck,{'roadname': 'A4'},,,
878,"[49.1338, 6.54622]","[-0.9988900000000001, 0.047106499999999996]",AR,Narbéfontaine,{'roadname': 'A4'},,,
879,"[49.2852, 6.17337]","[0, 1]",BI,Jonction A30/A31,{'roadname': 'A30'},,,
880,"[49.1334, 6.65941]","[-0.9999819999999999, -0.00593408]",AS,Longeville Nord,{'roadname': 'A4'},,,
881,"[49.1334, 6.65941]","[0.950299, -0.31134]",AS,Longeville Sud,{'roadname': 'A4'},,,
882,"[49.136, 6.70185]","[0.9961949999999999, 0.0871557]",BA,Barrière de Saint-Avold,{'roadname': 'A4'},,,
883,"[49.1361, 6.70872]","[0, 1]",EC,Saint-Avold,"{'numero': '37', 'roadname': 'A4'}",,,
884,"[49.1397, 6.8103]","[0, 1]",EC,Freyming,"{'numero': '38', 'roadname': 'A4'}",,,
885,"[49.1436, 6.81823]","[0, 1]",EC,Merlebach (1/2 échangeur Ouest),"{'numero': '41', 'roadname': 'A320'}",,,
886,"[49.0754, 6.89663]","[0.906308, -0.422618]",BA,Barrière de Loupershouse,{'roadname': 'A4'},,,
887,"[49.1079, 6.8565000000000005]","[0, 1]",EC,Farebersviller,"{'numero': '39', 'roadname': 'A4'}",,,
888,"[49.0697, 6.91467]","[0, 1]",EC,Puttelange,"{'numero': '40', 'roadname': 'A4'}",,,
889,"[49.1981, 6.93616]","[0, 1]",EC,Stiring Wendel,"{'numero': '45', 'roadname': 'A320'}",,,
890,"[49.1811, 6.91794]","[0, 1]",EC,Forbach Centre,"{'numero': '44', 'roadname': 'A320'}",,,
891,"[49.1981, 6.93616]","[0, 1]",EC,Stiring Wendel,"{'numero': '45', 'roadname': 'A320'}",,,
892,"[49.1766, 6.8972]","[0, 1]",EC,Forbach Centre de loisirs,"{'numero': '43', 'roadname': 'A320'}",,,
893,"[49.1719, 6.88321]","[0, 1]",EC,Forbach Marienau,"{'numero': '42', 'roadname': 'A320'}",,,
894,"[49.1551, 6.84876]","[0, 1]",EC,Merlebach (1/2 échangeur Est),"{'numero': '41', 'roadname': 'A320'}",,,
895,"[49.1811, 6.91794]","[0, 1]",EC,Forbach Centre,"{'numero': '44', 'roadname': 'A320'}",,,
896,"[49.2037, 6.95806]","[0, 1]",LI,Frontière franco-allemande,{'roadname': 'A320'},,,
897,"[44.9039, 4.92454]","[0, 1]",EC,Malissard,"{'numero': '33', 'roadname': 'N7'}",,,
898,"[44.9545, 4.93511]","[0, 1]",EC,Valence Les Couleures,"{'numero': '35', 'roadname': 'N7'}",,,
899,"[44.9588, 4.93777]","[0, 1]",LI,Jonction N7/N532,{'roadname': 'N7'},,,
900,"[44.9776, 4.96667]","[0, 1]",EC,Saint Marcel lès Valence,"{'numero': '3', 'roadname': 'N532'}",,,
901,"[44.9194, 4.94128]","[0, 1]",EC,Valence Briffaut,"{'numero': '34', 'roadname': 'N7'}",,,
902,"[44.9605, 4.94244]","[0, 1]",EC,Le Plovier,"{'numero': '2', 'roadname': 'N532'}",,,
903,"[44.9623, 4.9509]","[0.965926, 0.25881899999999997]",AR,Les Fruitiers,{'roadname': 'N532'},,,
904,"[44.9861, 4.97966]","[0, 1]",EC,Valence Gare TGV,"{'numero': '4', 'roadname': 'N532'}",,,
905,"[45.0203, 5.04085]","[0, 1]",EC,Bourg de Péage,"{'numero': '6', 'roadname': 'A49'}",,,
906,"[45.0172, 5.02936]","[0, 1]",LI,Limite A49,{'roadname': 'A49'},,,
907,"[44.9994, 5.00091]","[-0.766044, -0.642788]",AS,Les Marthes Nord,{'roadname': 'N532'},,,
908,"[44.9987, 4.99986]","[0, 1]",EC,Alixan,"{'numero': '5', 'roadname': 'N532'}",,,
909,"[44.9994, 5.00091]","[0.766044, 0.642788]",AS,Bayale Sud,{'roadname': 'N532'},,,
910,"[45.026, 5.09699]","[-0.965926, -0.25881899999999997]",BA,Barrière de Chatuzange,{'roadname': 'A49'},,,
911,"[45.0239, 5.08175]","[0, 1]",EC,Chatuzange Le Goubet,"{'numero': '7', 'roadname': 'A49'}",,,
912,"[45.0735, 5.21097]","[-0.20244499999999999, -0.979294]",AS,Porte de la Drôme Est,{'roadname': 'A49'},,,
913,"[45.0735, 5.21097]","[0.37751799999999996, 0.926002]",AS,Royans-Vercors Ouest,{'roadname': 'A49'},,,
914,"[45.0669, 5.20523]","[0, 1]",EC,La Baume d'Hostun,"{'numero': '8', 'roadname': 'A49'}",,,
915,"[45.6621, 4.92319]","[0, 1]",BI,Jonction D301/A46,{'roadname': 'A46S'},,,
916,"[45.7211, 4.9336400000000005]","[0, 1]",EC,Bron aviation,"{'numero': '4', 'roadname': 'A43'}",,,
917,"[45.7249, 4.92411]","[0, 1]",EC,Porte des Alpes,"{'numero': '3', 'roadname': 'A43'}",,,
918,"[45.6982, 4.97605]","[-0.766044, 0.642788]",AS,Manissieux Nord,{'roadname': 'A43'},,,
919,"[45.6982, 4.97605]","[0.766044, -0.642788]",AS,Saint Priest Sud,{'roadname': 'A43'},,,
920,"[45.731, 4.97848]","[0, 1]",EC,Genas,"{'numero': '8', 'roadname': 'N346'}",,,
921,"[45.6715, 4.9388000000000005]","[0, 1]",EC,Mions centre,"{'numero': '13', 'roadname': 'A46S'}",,,
922,"[45.7133, 4.96915]","[0, 1]",EC,St Bonnet de Mure,"{'numero': '10', 'roadname': 'N346'}",,,
923,"[45.6933, 4.96901]","[0, 1]",EC,St Priest Bel Air,"{'numero': '11', 'roadname': 'A46S'}",,,
924,"[45.682, 4.96167]","[0, 1]",EC,St Priest centre,"{'numero': '12', 'roadname': 'A46S'}",,,
925,"[45.7242, 4.97501]","[0, 1]",EC,ZI Mi-plaine,"{'numero': '9', 'roadname': 'N346'}",,,
926,"[45.703, 4.96616]","[0, 1]",BI,Jonction N346/A43/A46S,{'roadname': 'A43'},,,
927,"[45.6485, 5.12011]","[0.939693, -0.34202000000000005]",BA,Barrière de Saint Quentin Fallavier,{'roadname': 'A43'},,,
928,"[45.6537, 5.09959]","[0, 1]",EC,L'Isle d'Abeau Chesnes,"{'numero': '5', 'roadname': 'A43'}",,,
929,"[45.6128, 5.21142]","[-0.9468179999999999, 0.32177]",AS,l'Isle d'Abeau Nord,{'roadname': 'A43'},,,
930,"[45.6128, 5.21142]","[0.9262, -0.377033]",AS,l'Isle d'Abeau Sud,{'roadname': 'A43'},,,
931,"[45.6072, 5.23705]","[0, 1]",EC,l'Isle d'Abeau Centre,"{'numero': '7', 'roadname': 'A43'}",,,
932,"[45.6308, 5.16402]","[0, 1]",EC,Villefontaine,"{'numero': '6', 'roadname': 'A43'}",,,
933,"[45.6727, 5.05143]","[-0.34202000000000005, -0.939693]",BA,Barrière de Saint Exupéry,{'roadname': 'A432'},,,
934,"[45.6881, 5.05941]","[0, 1]",EC,Saint Exupéry,"{'numero': '5', 'roadname': 'A432'}",,,
935,"[45.6932, 5.07768]","[0, 1]",EC,St Laurent de Mure,"{'numero': '4', 'roadname': 'A432'}",,,
936,"[45.6697, 5.0486]","[0, 1]",BI,Jonction A43/A432,{'roadname': 'A43'},,,
937,"[45.6697, 5.0486]","[0, 1]",BI,Jonction A43/A432,{'roadname': 'A432'},,,
938,"[45.8019, 4.92698]","[0, 1]",BI,Jonction A42/A46,{'roadname': 'A46N'},,,
939,"[45.8019, 4.92698]","[0, 1]",BI,jonction A42/A46N/N346,{'roadname': 'A42'},,,
940,"[45.8019, 4.92698]","[0, 1]",BI,Jonction A46N/N346,{'roadname': 'N346'},,,
941,"[45.7704, 4.9848]","[0, 1]",EC,Meyzieux Grand Large,"{'numero': '6', 'roadname': 'N346'}",,,
942,"[45.8105, 4.93658]","[0, 1]",EC,Miribel,"{'numero': '4', 'roadname': 'A42'}",,,
943,"[45.7502, 4.98663]","[0, 1]",EC,Pusignan,"{'numero': '7', 'roadname': 'N346'}",,,
944,"[45.7834, 4.9566300000000005]","[0, 1]",EC,Vaulx en Velin La Rize,"{'numero': '5', 'roadname': 'N346'}",,,
945,"[45.8205, 4.99378]","[0.8660249999999999, 0.5]",BA,Barrière de Beynost,{'roadname': 'A42'},,,
946,"[45.8275, 5.03217]","[0.642788, -0.766044]",BA,Barrière de La Boisse,{'roadname': 'A432'},,,
947,"[45.8275, 5.03217]","[-0.642788, 0.766044]",BA,Gare de péage de La Boisse (vers A42 Genève),{'roadname': 'A432'},,,
948,"[45.8275, 5.03217]","[0.642788, -0.766044]",BA,Gare de péage de La Boisse (vers A432 Grenoble),{'roadname': 'A432'},,,
949,"[45.8275, 5.03217]","[-0.642788, 0.766044]",BA,Gare de péage de La Boisse (vers A432 Paris),{'roadname': 'A432'},,,
950,"[45.8321, 5.02719]","[0, 1]",BI,Jonction A42/A432,{'roadname': 'A432'},,,
951,"[45.8389, 5.04515]","[0, 1]",EC,Montluel,"{'numero': '5.1', 'roadname': 'A42'}",,,
952,"[45.8182, 4.98607]","[0, 1]",EC,Saint Maurice de Beynost,"{'numero': '5', 'roadname': 'A42'}",,,
953,"[45.821, 4.99522]","[0.8660249999999999, 0.5]",AR,Beynost Sud,{'roadname': 'A42'},,,
954,"[45.8203, 4.99238]","[-0.8660249999999999, -0.5]",AR,Beynost Nord,{'roadname': 'A42'},,,
955,"[45.766, 5.08543]","[0, 1]",EC,Meyzieu,"{'numero': '3', 'roadname': 'A432'}",,,
956,"[45.8442, 5.07041]","[0.912905, 0.408171]",AS,Lyon Dagneux Nord,{'roadname': 'A42'},,,
957,"[45.8442, 5.07041]","[-0.8078869999999999, -0.589337]",AS,Lyon Montluel Sud,{'roadname': 'A42'},,,
958,"[45.8528, 5.09631]","[0, 1]",EC,Balan,"{'numero': '6', 'roadname': 'A42'}",,,
959,"[45.8623, 5.17723]","[0, 1]",EC,Pérouges,"{'numero': '7', 'roadname': 'A42'}",,,
960,"[45.9097, 5.24272]","[0.666532, 0.7454759999999999]",AR,Chazey sur Ain,{'roadname': 'A42'},,,
961,"[45.9097, 5.24272]","[-0.6390359999999999, -0.769177]",AR,Les Brotteaux,{'roadname': 'A42'},,,
962,"[46.2789, 4.98353]","[0.9481569999999999, -0.317801]",AR,Les Planons,{'roadname': 'A40'},,,
963,"[46.2789, 4.98353]","[-0.9136869999999999, 0.406418]",AR,Musée de la Bresse,{'roadname': 'A40'},,,
964,"[46.2718, 5.0181]","[0, 1]",EC,Saint Genis,"{'numero': '4', 'roadname': 'A40'}",,,
965,"[46.2524, 5.25624]","[0, 1]",BI,Jonction A39/A40,{'roadname': 'A39'},,,
966,"[46.2617, 5.16343]","[0, 1]",EC,Bourg en Bresse Nord,"{'numero': '5', 'roadname': 'A40'}",,,
967,"[46.3105, 5.2609200000000005]","[0.35053399999999996, 0.9365500000000001]",AR,Beny,{'roadname': 'A39'},,,
968,"[46.3105, 5.2609200000000005]","[-0.30469799999999997, -0.952449]",AR,Marmont,{'roadname': 'A39'},,,
969,"[44.9084, 5.62623]","[0, 1]",LI,Col du Fau,{'roadname': 'A51'},,,
970,"[44.962, 5.6481200000000005]","[0.7071069999999999, -0.7071069999999999]",AR,Les Jaillets,{'roadname': 'A51'},,,
971,"[44.962, 5.6481200000000005]","[-0.7071069999999999, 0.7071069999999999]",AR,Les Marceaux,{'roadname': 'A51'},,,
972,"[44.9604, 5.65062]","[0, 1]",EC,Monteynard,"{'numero': '13', 'roadname': 'A51'}",,,
973,"[45.1359, 5.32505]","[0, 1]",EC,Saint Marcellin,"{'numero': '9', 'roadname': 'A49'}",,,
974,"[45.0455, 5.67884]","[-0.906308, -0.422618]",BA,Barrière de Le Crozet,{'roadname': 'A51'},,,
975,"[45.0864, 5.6715800000000005]","[0, 1]",EC,Saint Paul de Varces,"{'numero': '11', 'roadname': 'A51'}",,,
976,"[45.0759, 5.67958]","[0, 1]",EC,Vif,"{'numero': '12', 'roadname': 'A51'}",,,
977,"[45.1357, 5.69037]","[0, 1]",EC,Pont-De-Claix,"{'numero': '7', 'roadname': 'A480'}",,,
978,"[45.1299, 5.69064]","[0, 1]",EC,Jonction A480/N85 (Rives du Drac),"{'numero': '8', 'roadname': 'A480'}",,,
979,"[45.1199, 5.6867]","[0, 1]",EC,Claix,"{'numero': '9', 'roadname': 'A480'}",,,
980,"[45.1104, 5.68101]","[0, 1]",EC,Varces,"{'numero': '10', 'roadname': 'A480'}",,,
981,"[45.1592, 5.36173]","[0.528142, 0.8491559999999999]",AR,Chambaran,{'roadname': 'A49'},,,
982,"[45.1592, 5.36173]","[-0.622378, -0.782717]",AR,Saint Sauveur,{'roadname': 'A49'},,,
983,"[45.2085, 5.4549]","[0.874958, 0.484199]",AR,l'Albenc,{'roadname': 'A49'},,,
984,"[45.1981, 5.4227]","[0, 1]",EC,Vinay,"{'numero': '10', 'roadname': 'A49'}",,,
985,"[45.2093, 5.68612]","[0, 1]",EC,Z.I. - centre Etudes Nuclaires,"{'numero': '1', 'roadname': 'A480'}",,,
986,"[45.1897, 5.70264]","[0, 1]",EC,Vercors-Eslangon,"{'numero': '2', 'roadname': 'A480'}",,,
987,"[45.18, 5.70233]","[0, 1]",EC,Catane,"{'numero': '3', 'roadname': 'A480'}",,,
988,"[45.168, 5.70176]","[0, 1]",EC,Louise-Michel,"{'numero': '4', 'roadname': 'A480'}",,,
989,"[45.1587, 5.70118]","[0, 1]",EC,Jonction A480/N87 (Le Rondeau),"{'numero': '5', 'roadname': 'A480'}",,,
990,"[45.1501, 5.69657]","[0, 1]",EC,Echirolles - Comboire,"{'numero': '6', 'roadname': 'A480'}",,,
991,"[45.2139, 5.68341]","[0, 1]",BI,Jonction A48/A480/N481,{'roadname': 'A480'},,,
992,"[45.2139, 5.68343]","[0, 1]",BI,Jonction A48/A480/N481,{'roadname': 'A48'},,,
993,"[45.243, 5.49977]","[-0.30669199999999996, -0.9518089999999999]",AR,Polienas,{'roadname': 'A49'},,,
994,"[45.2847, 5.52384]","[0, 1]",EC,Tullins,"{'numero': '11', 'roadname': 'A49'}",,,
995,"[45.2776, 5.6236]","[0.156779, -0.9876339999999999]",AS,l'Ile Rose Est,{'roadname': 'A48'},,,
996,"[45.2776, 5.6236]","[-0.21575799999999998, 0.976447]",AS,Voreppe Ouest,{'roadname': 'A48'},,,
997,"[45.2832, 5.62169]","[0.173648, -0.9848079999999999]",BA,Barrière de Voreppe,{'roadname': 'A48'},,,
998,"[45.237, 5.66206]","[0, 1]",EC,Saint Egreve,"{'numero': '14', 'roadname': 'A48'}",,,
999,"[45.2725, 5.62595]","[0, 1]",EC,Veurey,"{'numero': '12', 'roadname': 'A48'}",,,
1000,"[45.4257, 5.43617]","[0.906308, -0.422618]",AR,Burcin,{'roadname': 'A48'},,,
1001,"[45.4246, 5.44201]","[-0.906308, 0.422618]",AR,Oyeu,{'roadname': 'A48'},,,
1002,"[45.3875, 5.47226]","[0, 1]",EC,Rives,"{'numero': '9', 'roadname': 'A48'}",,,
1003,"[45.3654, 5.50813]","[0.7381019999999999, -0.674689]",AR,Le Châtelard,{'roadname': 'A48'},,,
1004,"[45.3654, 5.50813]","[-0.56367, 0.8260000000000001]",AR,Réaumont,{'roadname': 'A48'},,,
1005,"[45.3454, 5.56287]","[0, 1]",EC,Voiron,"{'numero': '10', 'roadname': 'A48'}",,,
1006,"[45.3191, 5.60869]","[0, 1]",EC,Moirans,"{'numero': '11', 'roadname': 'A48'}",,,
1007,"[45.2976, 5.6212]","[0, 1]",BI,Jonction A48/A49,{'roadname': 'A48'},,,
1008,"[45.2976, 5.62121]","[0, 1]",BI,Jonction A48/A49,{'roadname': 'A49'},,,
1009,"[45.2007, 5.75907]","[0, 1]",EC,La Carronnerie,{'roadname': 'A41S'},,,
1010,"[45.2062, 5.79255]","[0, 1]",EC,Meylan ZIRST,"{'numero': '26', 'roadname': 'A41S'}",,,
1011,"[45.2045, 5.7831600000000005]","[0, 1]",BI,Jonction A41/RN87,{'roadname': 'A41S'},,,
1012,"[45.2229, 5.82178]","[0, 1]",EC,Montbonnot,"{'numero': '25', 'roadname': 'A41S'}",,,
1013,"[45.247, 5.86793]","[-0.6089, -0.7932469999999999]",AS,Bois Claret,{'roadname': 'A41S'},,,
1014,"[45.2444, 5.86184]","[0.8459139999999999, 0.533319]",AS,Saint Nazaire les Eymes,{'roadname': 'A4S'},,,
1015,"[45.2718, 5.9007000000000005]","[-0.573576, -0.819152]",BA,Barrière de Crolles,{'roadname': 'A41S'},,,
1016,"[45.2718, 5.9007000000000005]","[0.573576, 0.819152]",BA,Barrière de Crolles,{'roadname': 'A41S'},,,
1017,"[45.2675, 5.89614]","[0, 1]",EC,Brignoud,"{'numero': '24', 'roadname': 'A41S'}",,,
1018,"[45.2675, 5.89614]","[0, 1]",EC,Brignoud,"{'numero': '24', 'roadname': 'A41S'}",,,
1019,"[45.24, 5.84718]","[0, 1]",EC,La Bâtie,"{'numero': '24.1', 'roadname': 'A41S'}",,,
1020,"[45.3247, 5.95204]","[0.553101, 0.8331139999999999]",AR,Chonas,{'roadname': 'A41S'},,,
1021,"[45.3286, 5.95591]","[-0.5, -0.8660249999999999]",AR,La Terrasse,{'roadname': 'A41S'},,,
1022,"[45.3445, 5.96568]","[0, 1]",EC,Le Touvet,"{'numero': '23', 'roadname': 'A41S'}",,,
1023,"[45.4246, 5.9979700000000005]","[0, 1]",EC,Pontcharra,"{'numero': '22', 'roadname': 'A41S'}",,,
1024,"[45.2455, 6.4229]","[0.965926, -0.25881899999999997]",AS,Rieu Sec,{'roadname': 'A43'},,,
1025,"[45.2456, 6.42383]","[-0.965926, 0.25881899999999997]",AS,Saint Julien Montdenis,{'roadname': 'A43'},,,
1026,"[45.218, 6.46262]","[0.911188, -0.41199199999999997]",AS,Saint Michel de Maurienne,{'roadname': 'A43'},,,
1027,"[45.2188, 6.45906]","[0.939693, -0.34202000000000005]",BA,Saint Michel,{'roadname': 'A43'},,,
1028,"[45.2522, 6.39732]","[0, 1]",EC,Saint Jean de Maurienne,"{'numero': '28', 'roadname': 'A43'}",,,
1029,"[45.2183, 6.46181]","[0, 1]",EC,Saint Michel - Col du Galibier,"{'numero': '29', 'roadname': 'A43'}",,,
1030,"[45.3434, 6.30601]","[-0.7071069999999999, 0.7071069999999999]",AR,Saint Avre,{'roadname': 'A43'},,,
1031,"[45.3434, 6.30601]","[0.7071069999999999, -0.7071069999999999]",AR,Sainte Marie de Cuines,{'roadname': 'A43'},,,
1032,"[45.3434, 6.30601]","[0, 1]",EC,La Chambre,"{'numero': '26', 'roadname': 'A43'}",,,
1033,"[45.3006, 6.35422]","[0, 1]",EC,Saint Jean de Maurienne,"{'numero': '27', 'roadname': 'A43'}",,,
1034,"[45.1945, 6.67392]","[0.939693, 0.34202000000000005]",BA,Tunnel du Fréjus France,{'roadname': 'T4'},,,
1035,"[45.1963, 6.62116]","[0, 1]",EC,Modane,"{'numero': '30', 'roadname': 'A43'}",,,
