p_max,p_cum,id_station,operateur,amenageur,longitude,latitude
300.0,600.0,FRALLEGO800124,Allego,Allego,6.1232687,46.138894
150.0,300.0,FRALLEGO900340,EV Cars,EV Cars,2.8848897,50.6895334
22.0,22.0,FRALLEGO002083,Allego,Allego,1.4772963,43.5571323
150.0,544.0,FRETIP74181A,E-Totem,E-Totem,6.108196,45.935262
22.0,44.0,FRETIP34332F,E-Totem,E-Totem,3.417415,43.312014
150.0,522.0,FRETIP24520A,E-Totem,E-TOTEM INFRADIV,1.211775,44.902337
75.0,150.0,FRALLEGO900086,EV Cars,EV Cars,3.267804,45.5481985
47.0,94.0,FRSE1PSE91BMDC,STATIONS-E,STATIONS-E,2.529534,48.678475
24.0,24.0,FRSIGESIGE48,IZIVIA,SYNDICAT INTERCOMMUNAL POUR LE GAZ ET L'ELECTRICITE EN ILE-DE-FRANCE (SIGEIF) (SIGEIF),2.237767,48.850211
22.0,22.0,FRALLEGO800861,Allego,Allego,4.8039755,45.3479774
150.0,300.0,FRALLEGO900915,EV Cars,EV Cars,4.3919274,43.8185107
300.0,1222.0,FRELCPBOUKF,Electra,Electra,-1.586331,47.188804
22.0,44.0,FRALLEGO002082,Allego,Allego,1.277483,45.8366182
150.0,600.0,FRBMPP202794P50029599053552,Bump,Bump,-1.048672,46.681895
300.0,600.0,FRALLEGO800150,Allego,Allego,2.0772997,49.0039436
150.0,622.0,FRELCPPARIIT,Electra,Electra,2.35992,48.816784
150.0,300.0,FRIZFPFAST135,IZIVIA,IZIVIA FAST,4.964233,48.626185
150.0,644.0,FRATLPFR00344,Atlante France,Atlante,0.97347,49.53055
18.0,36.0,FRS77E77131001,Bouygues E&S,Ecocharge77,3.085838,48.81382
300.0,1422.0,FRELCPFBCKF,Electra,Electra,6.879874,49.176646
300.0,600.0,FRVIAP2015200202,ENGIE Vianeo,ENGIE Vianeo,6.172164,48.744579
300.0,4738.5,FRVIAP103109,ENGIE Vianeo,ENGIE Vianeo,1.3265,43.957677
75.0,150.0,FRALLEGO900089,EV Cars,EV Cars,3.6906101,43.462736
150.0,600.0,FRBMPP212717P,Bump,Bump,5.162965,43.390584
24.0,46.0,FRSE1PSE87SABA,STATIONS-E,STATIONS-E,0.928567,45.902368
300.0,2466.0,FRELCPBSMJL,Electra,Electra,2.47829,48.763595
22.0,88.0,FRELCPLCMHM,Electra,Electra,2.481902,48.555256
300.0,600.0,FRALLEGO800125,Allego,Allego,7.3156934,47.7904367
47.0,47.0,FRGYMTEST38625347STATIONID,GreenYellow eMobility,,4.0841762,43.5585578
150.0,300.0,FRALLEGO900343,EV Cars,EV Cars,2.6600538,48.946832
300.0,3866.0,FRELCPNICST,Electra,Electra,7.196502,43.709119
150.0,300.0,FRALLEGO900953,EV Cars,EV Cars,3.3441866,46.5404585
150.0,300.0,FRALLEGO800994,Allego,Allego,2.1144153,49.4358805
24.0,24.0,FRIXLPLIMO24,IZIVIA,IZIVIA EXPRESS,1.260332,45.908087
75.0,150.0,FRALLEGO900045,EV Cars,EV Cars,4.8391111,44.120158
150.0,300.0,FRE04POAZS250,IZIVIA,IZIVIA EXPRESS,2.654923,48.842721
150.0,300.0,FRALLEGO900183,EV Cars,EV Cars,4.7906807,46.2526993
150.0,600.0,FRIZFPFAST105,IZIVIA,IZIVIA FAST,-1.616275,47.198026
300.0,1222.0,FRELCPSSLHC,Electra,Electra,-1.486395,47.211602
24.0,46.0,FRS77E77306001,Bouygues E&S,Ecocharge77,2.669444,48.592321
150.0,300.0,FRGYMP12403004,GreenYellow eMobility,GreenYellow eMobility,2.2628291,48.7197198
150.0,600.0,FRIZFPFAST116,IZIVIA,IZIVIA FAST,3.942674,43.64143
47.0,94.0,FRGYMPDE4040B1GP5C00050J,GreenYellow eMobility,GreenYellow eMobility,5.2415436,46.2123454
50.0,100.0,FRALLEGO700305,EV Cars,EV Cars,5.350814,43.362277
24.0,24.0,FRSIGESIGE287,IZIVIA,SYNDICAT INTERCOMMUNAL POUR LE GAZ ET L'ELECTRICITE EN ILE-DE-FRANCE (SIGEIF) (SIGEIF),2.48729,48.873236
150.0,300.0,FRALLEGO900980,EV Cars,EV Cars,2.5554546,48.7935075
150.0,622.0,FRELCPCRXCC,Electra,Electra,3.14046,50.67862
150.0,300.0,FRALLEGO900425,EV Cars,EV Cars,-1.4969026,43.4904992
25.0,72.0,FRVIAP142096,ENGIE Vianeo,ENGIE Vianeo,5.049428,43.42993
25.0,47.0,FRSE1PSE62MAPA,STATIONS-E,STATIONS-E,2.03233,50.364273
350.0,350.0,FRIOYP1012,Ionity,Ionity,0.776985,47.475422
300.0,600.0,FRALLEGO800069,Allego,Allego,4.8353174,44.7863197
24.0,46.0,FRSE1PSE86CPBC,STATIONS-E,STATIONS-E,0.362898,46.659573
150.0,622.0,FRELCPCAUIM,Electra,Electra,-1.07595,43.544156
300.0,2472.0,FRVIAP101110,ENGIE Vianeo,ENGIE Vianeo,4.714129,47.105253
24.0,46.0,FRSE1PSE62MBCA,STATIONS-E,STATIONS-E,1.614798,50.453844
300.0,4872.0,FRVIAP101111,ENGIE Vianeo,ENGIE Vianeo,5.069313,45.844643
180.0,742.0,FRETIP34129A,E-Totem,E-TOTEM INFRA 3M,3.934016,43.584243
22.0,22.0,FRELCPJDTK,Electra,Electra,2.475527,48.878167
50.0,93.0,FRALLEGO002121,Allego,Allego,0.1815941,45.6927549
150.0,622.0,FRATLPCHAN1501,Atlante France,Atlante,4.810651,45.315621
24.0,46.0,FRS77E77131005,Bouygues E&S,Ecocharge77,3.0833947,48.8156889
300.0,600.0,FRALLEGO700206,EV Cars,EV Cars,2.3725217,48.7543338
150.0,300.0,FRIZFEFAST562,IZIVIA,IZIVIA FAST,-2.960265,48.054024
7.4,7.4,FRBMPP254884P,Bump,Bump,2.344818,48.900063
18.0,36.0,FRS77E77531001,Bouygues E&S,Ecocharge77,2.969121,48.282539
22.0,44.0,FRALLEGO900991,EV Cars,EV Cars,1.401633,43.5321662
300.0,600.0,FRALLEGO900465,EV Cars,EV Cars,2.3723101,48.7116729
25.0,72.0,FRVIAP142070,ENGIE Vianeo,ENGIE Vianeo,5.379247,43.241902
22.0,44.0,FRALLEGO900610,EV Cars,EV Cars,1.3074744,45.7787925
300.0,600.0,FRALLEGO900445,EV Cars,EV Cars,2.335037,51.0227863
22.0,44.0,FRALLEGO900752,EV Cars,EV Cars,-4.5262042,48.3873612
20.0,20.0,FRALLEGO9123429,Allego,,4.156034,45.679959
50.0,143.0,FRIOYP5ZFAUBL6WARV,Ionity,Ionity,1.420088,46.314092
300.0,3276.0,FRVIAP104113,ENGIE Vianeo,ENGIE Vianeo,5.977708,44.133246
300.0,600.0,FRALLEGO700220,EV Cars,EV Cars,5.350814,43.362277
150.0,300.0,FRALLEGO800096,Allego,Allego,2.7761534,50.4233816
150.0,600.0,FRIZFPFAST279,IZIVIA,IZIVIA FAST,5.196268,45.900854
150.0,300.0,FRIZFPFAST579,IZIVIA,IZIVIA FAST,1.404835,43.686818
25.0,72.0,FRVIAP142104,ENGIE Vianeo,ENGIE Vianeo,5.250512,43.445887
300.0,2064.0,FRVIAP104106,ENGIE Vianeo,ENGIE Vianeo,5.57546,43.400578
24.0,46.0,FRSE1PSE71CAEA,STATIONS-E,STATIONS-E,4.426531,46.808414
150.0,300.0,FRIZFPFAST32,IZIVIA,IZIVIA FAST,2.868825,50.105282
24.0,24.0,FRSIGESIGE436,IZIVIA,SYNDICAT INTERCOMMUNAL POUR LE GAZ ET L'ELECTRICITE EN ILE-DE-FRANCE (SIGEIF) (SIGEIF),2.30449,48.941255
350.0,1543.0,FRIOYP3U6QWBVB6K1I,Ionity,Ionity,2.378795,50.571808
175.0,225.0,FRGLYPLYON145,IZIVIA,IZIVIA FMET 1,4.887876,45.730238
22.0,44.0,FRALLP648AKZJOHUGB,Allego,Allego,4.835428,44.786443
24.0,46.0,FRSE1PSE19UABA,STATIONS-E,STATIONS-E,1.560788,45.440007
150.0,600.0,FRIZFPFAST546,IZIVIA,IZIVIA FAST,-4.468361,48.418355
150.0,522.0,FRETIP85233A,E-Totem,E-TOTEM INFRADIV,-1.084001,46.521227
22.0,132.0,FRETIP13063A,E-Totem,E-TOTEM INFRADIV,4.992975,43.589807
150.0,300.0,FRALLEGO900347,EV Cars,EV Cars,-0.7996192,48.0791983
150.0,300.0,FRALLEGO900302,EV Cars,EV Cars,4.0297222,50.0273225
150.0,600.0,FRIZFPFAST92,IZIVIA,IZIVIA FAST,3.225021,43.364893
24.0,46.0,FRSE1PSE56SABA,STATIONS-E,STATIONS-E,-2.627572,47.576699
22.0,132.0,FRETIP24557A,E-Totem,E-Totem,0.774209,45.194462
22.0,44.0,FRALLEGO900659,EV Cars,EV Cars,1.8853021,46.1678856
22.0,44.0,FRGYMPEVBP2227130,GreenYellow eMobility,GreenYellow eMobility,1.7989401,50.9315494
22.0,44.0,FRALLEGO900613,EV Cars,EV Cars,1.3074744,45.7787925
22.0,44.0,FRGYMPEVBP2227098,GreenYellow eMobility,GreenYellow eMobility,-2.7861157,48.4651932
22.0,44.0,FRALLEGO900533,EV Cars,EV Cars,1.3938178,43.608492
320.0,960.0,FRIENP3D45MU3B6GUF,NW IECharge,NW IECharge,4.048224,46.058849
24.0,46.0,FRSE1PSE45DABA,STATIONS-E,STATIONS-E,3.057126,47.942003
22.0,44.0,FRGYMPEVBP2227073,GreenYellow eMobility,GreenYellow eMobility,2.4715087,48.7248138
25.0,47.0,FRVIAP142078,ENGIE Vianeo,ENGIE Vianeo,5.560325,43.454803
300.0,1222.0,FRELCPBONSH,Electra,Electra,3.129479,50.72259
24.0,24.0,FRIZMPMAMP56,IZIVIA,IZIVIA Métropoles,5.39553,43.292294
150.0,300.0,FRIZFPFAST174,IZIVIA,IZIVIA FAST,3.93563,50.258757
300.0,600.0,FRALLEGO900139,EV Cars,EV Cars,-1.5913664,48.113714
50.0,143.0,FRESEPS42218BN,E-Totem,SEMOB,4.395436,45.423999
24.0,48.0,FRGLYPLYON158,IZIVIA,IZIVIA FMET 1,4.888936,45.760216
300.0,2784.5,FRVIAP102104,ENGIE Vianeo,ENGIE Vianeo,7.691951,48.723811
22.0,44.0,FRESEPS42005AC,E-Totem,SEMOB,4.257074,45.525924
150.0,300.0,FRIZFPFAST449,IZIVIA,IZIVIA FAST,5.945997,47.21876
100.0,300.0,FRE04POAZS350,IZIVIA,IZIVIA EXPRESS,3.307571,49.364557
320.0,960.0,FRIENP60PWYM9M6UEO,NW IECharge,NW IECharge,1.102101,44.267239
24.0,46.0,FRSE1PSE39LABA,STATIONS-E,STATIONS-E,5.57595,46.682675
300.0,3072.0,FRVIAP101103,ENGIE Vianeo,ENGIE Vianeo,4.96054,48.057611
350.0,4343.0,FRIOYP58EBNY9I29MO,Ionity,Ionity,-0.693474,48.09518
300.0,600.0,FRALLEGO900068,EV Cars,EV Cars,1.4816494,45.1454296
300.0,600.0,FRALLEGO700217,EV Cars,EV Cars,2.7854664,48.8531862
320.0,960.0,FRIENP5548HFLZUW2T,NW IECharge,NW IECharge,4.003352,46.050998
24.0,48.0,FRGLYPLYON189,IZIVIA,IZIVIA FMET 1,4.847266,45.773879
100.0,202.3,FRETIP62350A,E-Totem,E-TOTEM INFRADIV,2.62384,50.515693
150.0,300.0,FRALLEGO900353,EV Cars,EV Cars,1.6978725,46.8063884
18.0,36.0,FRS77E77036001,Bouygues E&S,Ecocharge77,3.226534,48.684597
150.0,300.0,FRIZFPFAST271,IZIVIA,IZIVIA FAST,0.161022,48.014531
22.0,112.3,FRETIP13056A,E-Totem,E-Totem,5.026558,43.409438
150.0,300.0,FRIZFPFAST465,IZIVIA,IZIVIA FAST,1.86158,50.936925
150.0,300.0,FRE04POAZS249,IZIVIA,IZIVIA EXPRESS,0.968916,49.534125
22.0,44.0,FRESEPS42044AA,E-Totem,SEMOB,4.323678,45.397069
150.0,300.0,FRIZFEFAST611,IZIVIA,IZIVIA FAST,2.029435,48.943195
400.0,3022.0,FRELCPAASCAP,Electra,Electra,-0.555796,45.296722
22.0,44.0,FRGYMPEVBP2227245,GreenYellow eMobility,GreenYellow eMobility,4.919643,45.647861
320.0,960.0,FRIENP2FNJFG3MAFVZ,NW IECharge,NW IECharge,2.756023,50.323369
150.0,600.0,FRBMPP174776P,Bump,Bump,0.128164,49.487526
150.0,300.0,FRALLEGO900168,EV Cars,EV Cars,0.0607847,48.4330107
300.0,2184.58,FRLMSP89370715,ENGIE Vianeo,ENGIE Vianeo,3.92515,49.449857
300.0,622.0,FRELCPBLVHC,Electra,Electra,4.889871,44.960494
150.0,300.0,FRALLEGO900013,EV Cars,EV Cars,0.0607847,48.4330107
22.0,44.0,FRALLEGO999082,EV Cars,EV Cars,2.3507941,49.0088223
22.0,44.0,FRALLEGO900515,EV Cars,EV Cars,5.7244015,45.1588581
300.0,6732.0,FRATLPFR00308,Atlante France,Atlante,2.457271,45.622961
25.0,47.0,FRSE1PSE60BVCA,STATIONS-E,STATIONS-E,2.100679,49.43785
150.0,300.0,FRE04POAZS268,IZIVIA,IZIVIA EXPRESS,2.078485,49.075618
24.0,24.0,FRIXLPLIMO62,IZIVIA,IZIVIA EXPRESS,1.251294,45.844466
24.0,24.0,FRSIGESIGE414,IZIVIA,SYNDICAT INTERCOMMUNAL POUR LE GAZ ET L'ELECTRICITE EN ILE-DE-FRANCE (SIGEIF) (SIGEIF),2.252769,48.922914
300.0,1200.0,FRATLPFR00977,Atlante France,Atlante,4.9049,49.69324
500.0,1000.0,FRIENE07502,NW IECharge,NW IECharge,0.971485,44.897072
50.0,100.0,FRALLEGO700004,Allego,Allego,6.1232687,46.138894
22.08,44.16,FRLMSP89460194,ENGIE Vianeo,ENGIE Vianeo,6.434275,48.204642
300.0,600.0,FRALLEGO800043,Allego,Allego,-0.0177153,46.4531581
150.0,500.0,FRETIP65440A,E-Totem,E-TOTEM INFRADIV,0.077362,43.242982
150.0,300.0,FRALLEGO900386,EV Cars,EV Cars,4.8837784,45.7690424
150.0,644.0,FRATLPFR00524,Atlante France,Atlante,1.078336,49.898162
400.0,2543.0,FRIOYP2ALP9S41MZ3R,Ionity,Ionity,4.781842,44.516408
22.0,44.0,FRESEPS42218BL,E-Totem,SEMOB,4.419098,45.418845
24.0,46.0,FRSE1PSE85SAEA,STATIONS-E,STATIONS-E,-1.728512,46.46393
24.0,48.0,FRGLYPLYON41,IZIVIA,IZIVIA FMET 1,4.755318,45.765054
150.0,350.0,FRALLEGO900243,EV Cars,EV Cars,5.0006033,43.4128159
150.0,300.0,FRIZFEFAST402,IZIVIA,IZIVIA FAST,5.034038,47.336708
350.0,1893.0,FRIOYP4KVTW3GTSI5M,Ionity,Ionity,0.623299,48.126677
350.0,1543.0,FRIOYP5KJ24W3HYG2I,Ionity,Ionity,-0.273798,49.167909
350.0,2243.0,FRIOYPV9EJGHL8VBB,Ionity,Ionity,6.451011,43.413836
22.0,44.0,FRALLEGO900634,EV Cars,EV Cars,4.3919274,43.8185107
150.0,300.0,FRGYMP12403033,GreenYellow eMobility,GreenYellow eMobility,1.7989401,50.9315494
18.0,36.0,FRS77E77458001,Bouygues E&S,Ecocharge77,2.73093,48.18083
22.08,44.16,FRLMSP89397446,ENGIE Vianeo,ENGIE Vianeo,6.463763,48.177189
22.0,44.0,FRALLEGO999102,EV Cars,EV Cars,5.2622707,43.4320578
22.0,44.0,FRALLEGO700116,EV Cars,EV Cars,1.3701572,43.6475108
22.0,44.0,FRETIP57672F,E-Totem,E-TOTEM INFRADIV,6.1724,49.365147
300.0,600.0,FRVIAP2019100102,ENGIE Vianeo,ENGIE Vianeo,-0.723811,48.071757
150.0,600.0,FRE04POAZS2812,IZIVIA,IZIVIA EXPRESS,-1.680919,47.861853
300.0,600.0,FRALLEGO900140,EV Cars,EV Cars,3.6906101,43.462736
150.0,300.0,FRIZFPFAST326,IZIVIA,IZIVIA FAST,2.734628,47.978357
25.0,47.0,FRSE1PSE59DACC,STATIONS-E,STATIONS-E,3.389124,50.322553
150.0,692.0,FRBMPP87921P,Bump,Bump,4.863521,45.760475
22.0,44.0,FRALLEGO900686,EV Cars,EV Cars,3.2655629,48.1985745
150.0,644.0,FRBMPP153945P,Bump,Bump,6.170496,48.689484
24.0,46.0,FRSE1PSE76CABA,STATIONS-E,STATIONS-E,0.459314,49.749723
22.0,44.0,FRALLEGO900796,EV Cars,EV Cars,2.3453085,48.7840053
150.0,300.0,FRIZFPFAST250,IZIVIA,IZIVIA FAST,-0.22412,47.436574
180.0,764.0,FRETIP01283F,E-Totem,E-TOTEM INFRADIV 2,5.646804,46.261106
180.0,360.0,FRIZFPFAST152,IZIVIA,IZIVIA FAST,1.496796,43.520218
22.0,44.0,FRALLEGO999089,EV Cars,EV Cars,1.8640781,48.9662432
300.0,600.0,FRALLEGO800073,Allego,Allego,4.8353174,44.7863197
150.0,300.0,FRALLEGO800574,Allego,Allego,2.735072,47.9645759
22.0,44.0,FRALLEGO900683,EV Cars,EV Cars,1.8103257,50.9323147
50.0,50.0,FRELCPM5YW,Electra,Electra,-1.429938,46.69925
50.0,50.0,FRELCPPMA7,Electra,Electra,-1.429938,46.69925
300.0,600.0,FRALLEGO700210,EV Cars,EV Cars,2.3725217,48.7543338
22.0,44.0,FRALLEGO900733,EV Cars,EV Cars,0.3722512,49.7542168
150.0,300.0,FRIZFPFAST6,IZIVIA,IZIVIA FAST,3.348269,49.662512
300.0,1966.0,FRELCPLVVCA,Electra,Electra,5.982339,43.133794
50.0,172.0,FRALLP6IG0OECYY7T3,Allego,Allego,5.431487,43.528326
150.0,644.0,FRATLPFR00542,Atlante France,Atlante,0.1814,47.9429
22.0,66.0,FRIOYP7I82GK5F8LIV,Ionity,Ionity,1.440653,45.161043
150.0,622.0,FRATLPFR00044,Atlante France,Atlante,-0.79885,43.48969
18.0,36.0,FRS77E77033001,Bouygues E&S,Ecocharge77,3.24285,48.678036
150.0,300.0,FRIZFPFAST169,IZIVIA,IZIVIA FAST,-1.769275,46.514242
300.0,1222.0,FRELCPTAVHC,Electra,Electra,2.218943,49.015942
18.0,36.0,FRS77E77229001,Bouygues E&S,Ecocharge77,2.874503,48.75351
150.0,300.0,FRALLEGO900435,EV Cars,EV Cars,2.5554546,48.7935075
24.0,46.0,FRSE1PSE72CABA,STATIONS-E,STATIONS-E,0.073389,47.824714
150.0,522.0,FRETIP18033A,E-Totem,E-TOTEM INFRADIV,2.369226,47.064966
22.0,44.0,FRALLEGO900825,EV Cars,EV Cars,4.752709,45.5851933
24.0,24.0,FRSIGESIGE451,IZIVIA,SYNDICAT INTERCOMMUNAL POUR LE GAZ ET L'ELECTRICITE EN ILE-DE-FRANCE (SIGEIF) (SIGEIF),2.291845,48.82549
150.0,300.0,FRIZFPFAST295,IZIVIA,IZIVIA FAST,3.186996,45.776422
22.0,44.0,FRALLEGO800759,Allego,Allego,7.4059873,48.0729606
300.0,600.0,FRALLEGO900112,EV Cars,EV Cars,3.267804,45.5481985
150.0,622.0,FRELCPHOUKF,Electra,Electra,7.363967,48.127759
300.0,600.0,FRALLEGO800139,Allego,Allego,3.1747826,43.2641629
50.0,50.0,FRGLYPLYON64,IZIVIA,IZIVIA FMET 1,4.957432,45.679845
24.0,46.0,FRSE1PSE77CVQB,STATIONS-E,STATIONS-E,2.565938,48.659563
150.0,300.0,FRALLEGO900954,EV Cars,EV Cars,3.3441866,46.5404585
150.0,522.0,FRETIP63014A,E-Totem,E-TOTEM INFRADIV,3.143325,45.759119
22.0,132.0,FRETIP14515A,E-Totem,E-TOTEM INFRADIV,-0.751777,49.346344
150.0,622.0,FRATLPFR00232,Atlante France,Atlante,2.325876,45.564554
18.0,36.0,FRS77E77361001,Bouygues E&S,Ecocharge77,3.040816,48.899723
300.0,2484.58,FRLMSP89369693,ENGIE Vianeo,ENGIE Vianeo,4.714128,47.105252
18.0,36.0,FRS77E77019001,Bouygues E&S,Ecocharge77,3.146731,48.398796
25.0,72.0,FRVIAP142021,ENGIE Vianeo,ENGIE Vianeo,5.412739,43.282351
22.0,44.0,FRETIP34332E,E-Totem,E-Totem,3.41843,43.31308
150.0,600.0,FRIZFPFAST96,IZIVIA,IZIVIA FAST,1.406874,50.060695
47.0,94.0,FRGYMPDE4040B1GP5C00051K,GreenYellow eMobility,GreenYellow eMobility,-1.4505497,43.4895207
150.0,300.0,FRALLEGO800997,Allego,Allego,1.2632598,45.8708278
22.0,90.29999995231628,FRETIP64122A,E-Totem,E-TOTEM INFRA BIARRITZ,-1.54332,43.480607
50.0,93.0,FRALLEGO002122,Allego,Allego,6.7353381,43.4250272
24.0,24.0,FRSIGESIGE449,IZIVIA,SYNDICAT INTERCOMMUNAL POUR LE GAZ ET L'ELECTRICITE EN ILE-DE-FRANCE (SIGEIF) (SIGEIF),2.327709,48.7067
300.0,2788.0,FRATLPFR00372,Atlante France,Atlante,3.967443,49.264311
150.0,300.0,FRALLEGO900003,EV Cars,EV Cars,2.0734287,49.4294646
300.0,2784.58,FRLMSP89369819,ENGIE Vianeo,ENGIE Vianeo,7.69195,48.72381
300.0,1822.0,FRELCPSNALE,Electra,Electra,-2.255844,47.286755
25.0,47.0,FRSE1PSE33MJBA,STATIONS-E,STATIONS-E,-0.688684,44.881031
150.0,622.0,FRATLPFR00362,Atlante France,Atlante,1.64553,50.72639
200.0,400.0,FRVIAP200101,ENGIE Vianeo,ENGIE Vianeo,2.528647,49.093699
350.0,2243.0,FRIOYP51CPSJI2Y2NR,Ionity,Ionity,3.362724,46.497485
150.0,300.0,FRIZFEFAST536,IZIVIA,IZIVIA FAST,2.011727,44.360364
24.0,46.0,FRSE1PSE85TABA,STATIONS-E,STATIONS-E,-1.669324,46.476972
150.0,300.0,FRIZFPFAST107,IZIVIA,IZIVIA FAST,3.289798,49.839995
24.0,46.0,FRSE1PSE33HADA,STATIONS-E,STATIONS-E,-1.059282,45.18474
210.0,394.5,FRVIAP151002,ENGIE Vianeo,ENGIE Vianeo,1.811913,50.928406
24.0,46.0,FRSE1PSE45FABA,STATIONS-E,STATIONS-E,2.802406,48.093412
24.0,46.0,FRSE1PSE63ABCA,STATIONS-E,STATIONS-E,3.133647,45.752191
18.0,36.0,FRS77E77184001,Bouygues E&S,Ecocharge77,2.922666,48.312195
300.0,2422.0,FRATLPFR00302,Atlante France,Atlante,5.10788,45.06065
22.0,44.0,FRBMPP293070P,Bump,Bump,6.059038,46.332897
22.0,44.0,FRALLEGO900649,EV Cars,EV Cars,-1.1810601,48.3469777
22.0,44.0,FRALLEGO900009,EV Cars,EV Cars,2.6076356,48.7762873
22.0,44.0,FRETIP57672B,E-Totem,E-TOTEM INFRADIV,6.153767,49.368808
350.0,2243.0,FRIOYP1PDUJ07JSTUL,Ionity,Ionity,4.825571,45.275563
150.0,350.0,FRALLEGO900252,EV Cars,EV Cars,2.1961968,48.9467783
150.0,300.0,FRGYMP23BZ9178B,GreenYellow eMobility,GreenYellow eMobility,4.79089,43.92783
300.0,1222.0,FRELCPTOUHIU,Electra,Electra,1.406329,43.575224
150.0,502.3,FRETIP17241A,E-Totem,E-Totem,-0.176744,45.211791
50.0,143.0,FRESEPS42237AB,E-Totem,SEMOB,4.422419,45.444738
24.0,46.0,FRSE1PSE25VABA,STATIONS-E,STATIONS-E,6.830046,47.484074
300.0,2000.0,FRELCPRONIH,Electra,Electra,2.475527,48.878167
100.0,200.0,FRS77E77288006,Bouygues E&S,Ecocharge77,2.657548,48.555317
150.0,522.0,FRETIP42279A,E-Totem,E-TOTEM INFRADIV,4.263625,45.510207
22.0,22.0,FRELCPEDEM,Electra,Electra,-1.429938,46.69925
150.0,300.0,FRIZFPFAST165,IZIVIA,IZIVIA FAST,-0.842474,47.073414
24.0,24.0,FRSIGESIGE253,IZIVIA,SYNDICAT INTERCOMMUNAL POUR LE GAZ ET L'ELECTRICITE EN ILE-DE-FRANCE (SIGEIF) (SIGEIF),2.250294,48.945741
350.0,2243.0,FRIOYP82V3LLN6AJV1,Ionity,Ionity,-0.977777,45.955446
150.0,300.0,FRGYMP23BZ9136B,GreenYellow eMobility,GreenYellow eMobility,5.7780715,45.1859117
350.0,2243.0,FRIOYP2R2OTQSKFTHE,Ionity,Ionity,-1.102999,48.908924
25.0,50.0,FRVIAP2014210201,ENGIE Vianeo,ENGIE Vianeo,5.056435,43.405461
22.0,44.0,FRALLEGO900080,EV Cars,EV Cars,1.906467,47.907569
7.36,14.72,FRLMSP89473231,ENGIE Vianeo,ENGIE Vianeo,6.456127,48.204005
150.0,300.0,FRALLEGO800113,Allego,Allego,4.8039755,45.3479774
22.0,44.0,FRALLEGO900891,EV Cars,EV Cars,2.3330382,48.6390694
180.0,603.0,FRE04POAZS283,IZIVIA,IZIVIA EXPRESS,0.16741,47.272486
22.0,44.0,FRALLEGO999087,EV Cars,EV Cars,6.4531962,43.5276235
350.0,2243.0,FRIOYP6Z1MRZIL5XT,Ionity,Ionity,3.307805,49.366192
300.0,2400.0,FRATLPFR00950,Atlante France,Atlante,4.97723,43.49846
150.0,622.0,FRELCPEYSPC,Electra,Electra,-0.628969,44.880766
150.0,606.2999999523163,FRETIP64122D,E-Totem,E-TOTEM INFRA BIARRITZ,-1.53854,43.46613
18.0,36.0,FRS77E77368001,Bouygues E&S,Ecocharge77,3.281679,48.539558
150.0,300.0,FRIZFPFAST75,IZIVIA,IZIVIA FAST,2.113444,50.989505
150.0,644.0,FRELCPTOUCM,Electra,Electra,1.432381,43.627319
300.0,600.0,FRALLEGO800170,Allego,Allego,1.4000595,43.693
500.0,1000.0,FRIENE021001,NW IECharge,NW IECharge,4.30973,46.20116
150.0,600.0,FRIZFPFAST299,IZIVIA,IZIVIA FAST,6.555213,46.067176
150.0,300.0,FRIZFPFAST514,IZIVIA,IZIVIA FAST,7.443705,47.665214
150.0,300.0,FRE04POAZS259,IZIVIA,IZIVIA EXPRESS,1.91136,47.876422
300.0,1222.0,FRELCPSALSP,Electra,Electra,5.955538,45.573387
22.0,44.0,FRALLEGO999027,EV Cars,EV Cars,2.5554546,48.7935075
300.0,5244.0,FRELCPAAARZN,Electra,Electra,2.216763,43.219984
180.0,720.0,FRIZFPFAST262,IZIVIA,IZIVIA FAST,2.762787,42.640336
25.0,47.0,FRSE1PSE68LTBA,STATIONS-E,STATIONS-E,7.266219,47.761594
150.0,344.0,FRBMPP154415P,Bump,Bump,-0.87413,49.246074
18.0,36.0,FRS77E77398001,Bouygues E&S,Ecocharge77,3.29573,48.875221
25.0,47.0,FRSE1PSE62BEGA,STATIONS-E,STATIONS-E,1.894766,50.42334
300.0,1800.0,FRVIAP125004,ENGIE Vianeo,ENGIE Vianeo,-1.544829,48.837691
22.0,112.3,FRETIP61483C,E-Totem,E-Totem,-0.415279,48.556432
75.0,200.0,FRALLEGO900259,EV Cars,EV Cars,3.5173068,50.3347347
400.0,1622.0,FRELCPSTGHC,Electra,Electra,3.138802,45.030569
300.0,1866.2399999999998,FRLMSP89369705,ENGIE Vianeo,ENGIE Vianeo,5.868784,45.247581
300.0,2422.0,FRATLPFR00283,Atlante France,Atlante,-1.13366,49.10887
24.0,24.0,FRSIGESIGE431,IZIVIA,SYNDICAT INTERCOMMUNAL POUR LE GAZ ET L'ELECTRICITE EN ILE-DE-FRANCE (SIGEIF) (SIGEIF),2.228366,48.915296
24.0,46.0,FRS77E77118007,Bouygues E&S,Ecocharge77,2.6873193870379457,48.94753430304593
350.0,2243.0,FRIOYPDIE4XSUAQVQ,Ionity,Ionity,1.859535,47.948716
22.0,90.29999995231628,FRETIP64122W,E-Totem,E-TOTEM INFRA BIARRITZ,-1.541742,43.468609
150.0,300.0,FRIZFPFAST268,IZIVIA,IZIVIA FAST,3.647473,49.590452
