p_max,p_cum,id_station,operateur,amenageur,longitude,latitude
50.0,122.17025,FRPD1PGDMAUB,Power Dot France,Power Dot France,3.149158,45.75493
300.0,300.0,FRELCPTK7J,Electra,Electra,7.694014,48.533317
17.0,17.0,FRS41P4911,Modulo,Modulo Energies,1.01733,47.68865
50000.0,144160.0,FRDRVPCRFMKT333201,DRIVECO,,-0.667722,44.912803
17.0,17.0,FRS41P52879,Modulo,Modulo Energies,0.995718,47.851507
17.0,17.0,FRS41P4586,Modulo,Modulo Energies,1.744565,47.356158
22.0,44.0,FRALLPGO900806,Allego,Allego,5.400456,43.329798
400.0,400.0,FRELCPP9YQ,Electra,Electra,2.039009,48.799557
150.0,544.0,FRETIP69072A,E-Totem,E-Totem,4.759644,45.821491
17.0,17.0,FRS28P134890,Modulo,Modulo Energies,1.167616,48.211401
320.0,480.0,FRIENP003202,NW IECharge,NW IECharge,7.049856,49.050755
22.0,22.0,FRS41P238648,Modulo,Modulo Energies,1.476516,47.344852
200.0,200.0,FRELCPUP2N,Electra,Electra,1.376359,43.632098
160.0,662.0,FRPD1PMBCPMR,Power Dot France,Power Dot France,1.630362,43.105025
17.0,17.0,FRS41P4881,Modulo,Modulo Energies,1.173305,47.49941
300.0,600.0,FRVIAP2012223901,ENGIE Vianeo,ENGIE Vianeo,2.438671,48.594067
50000.0,94160.0,FRDRVPCRFMKT623001,DRIVECO,,50.427174,2.80592
180.0,742.0,FREVZP5E1158D101D74E5193C9977532EBC,EVzen,Teychene - Bornes publiques,0.64793,47.346481
200.0,200.0,FRELCPMQKP,Electra,Electra,1.004127,44.040485
17.0,17.0,FRS55P66282,Modulo,Modulo Energies,5.324949,48.68465
150.0,300.0,FRALLPGO600010,Allego,Allego,3.890835,43.588638
300.0,600.0,FRVIAP1000118110,ENGIE Vianeo,ENGIE Vianeo,2.719719,49.518582
22.0,22.0,FRN54P188502,Modulo,Modulo Energies,6.175381,48.689914
150.0,300.0,FRALLPGO800909,Allego,Allego,4.868399,44.902334
17.0,17.0,FRS37P166911,Modulo,Modulo Energies,0.995338,47.128861
150.0,300.0,FRALLPGO900302,Allego,Allego,4.02969,50.027359
22.0,44.0,FRALLPGO999089,Allego,Allego,1.864181,48.966258
300.0,600.0,FRALLPGO700210,Allego,Allego,2.372633,48.754374
300.0,600.0,FRVIAP1000116969,ENGIE Vianeo,ENGIE Vianeo,5.211201,45.075703
18.0,36.0,FRS77E77179001,Bouygues E&S,Ecocharge77,2.8,48.4575
300.0,300.0,FRELCPZ3Q4,Electra,Electra,1.376359,43.632098
150.0,150.0,FRELCP4EAQ,Electra,Electra,2.55363,48.9613
17.0,17.0,FRS37P219896,Modulo,Modulo Energies,0.27542,47.112003
100.0,194.0,FRPD1PKARASL,Power Dot France,Power Dot France,2.394852,50.661302
17.0,17.0,FRS55P157954,Modulo,Modulo Energies,5.602227,48.755076
150.0,300.0,FRALLPGO800573,Allego,Allego,2.734672,47.964662
250.0,4000.0,FRTSLP30032,Tesla,Tesla,-2.068308,48.444752
150.0,502.3,FRETIP60369A,E-Totem,E-Totem,2.717549,49.358849
225.0,225.0,FRELCP33NU,Electra,Electra,2.515492,48.98999
22.0,44.0,FRALLPGO800543,Allego,Allego,-0.839164,47.076034
300.0,600.0,FRALLPGO002100,Allego,Allego,-3.344783,47.776288
300.0,600.0,FRALLPGO800132,Allego,Allego,7.364566,48.109493
22.0,44.0,FRALLPGO900741,Allego,Allego,-4.108546,47.984016
300.0,300.0,FRELCPMUWN,Electra,Electra,2.170067,48.732772
300.0,300.0,FRELCPE4B4,Electra,Electra,1.282935,45.894223
150.0,300.0,FRALLPGO800050,Allego,Allego,0.178064,45.690534
17.0,17.0,FRS08P129232,Modulo,Modulo Energies,4.54027,49.654708
300.0,600.0,FRVIAP1000123098,ENGIE Vianeo,ENGIE Vianeo,5.069313,45.844643
150.0,502.3,FRETIP78383A,E-Totem,E-Totem,1.927334,48.749068
200.0,200.0,FRELCPUQDG,Electra,Electra,4.909796,44.912611
300.0,1200.0,FRFASP33022,Fastned France,Fastned France,2.9315,48.4286
300.0,300.0,FRELCP9TMY,Electra,Electra,6.808687,49.136973
25.0,25.0,FRS88P180312,Modulo,Modulo Energies,6.13304,48.3019
100.0,344.0,FRPD1PRTPMRC,Power Dot France,Power Dot France,2.031683,50.366158
180.0,732.0,FRPD1PCTKLAG,Power Dot France,Power Dot France,0.61759,48.764766
200.0,632.0,FRPD1PSUUSLD,Power Dot France,Power Dot France,5.100082,47.291004
22.0,22.0,FRELCPGHHF,Electra,Electra,2.375687,48.845062
150.0,300.0,FRALLPGO900041,Allego,Allego,-1.453464,46.665602
300.0,600.0,FRALLPGO900023,Allego,Allego,1.307498,45.778813
150.0,150.0,FRELCPFNF5,Electra,Electra,2.780894,50.281299
18.0,36.0,FRS77E77164001,Bouygues E&S,Ecocharge77,2.945185,48.463512
17.0,17.0,FRS37P220431,Modulo,Modulo Energies,0.460099,47.52712
22.0,44.0,FRALLPGO900655,Allego,Allego,3.119344,45.874282
75.0,200.0,FRALLPGO900293,Allego,Allego,5.400456,43.329798
17.0,17.0,FRS37P221446,Modulo,Modulo Energies,0.988131,47.411565
17.0,17.0,FRS08P127000,Modulo,Modulo Energies,4.821632,50.135799
50000.0,144160.0,FRDRVPCRFMKT621401,DRIVECO,,2.02741,50.371534
225.0,225.0,FRELCP3FDH,Electra,Electra,0.181986,48.031126
200.0,632.0,FRPD1PIBSCLS,Power Dot France,Power Dot France,1.879468,50.946896
200.0,200.0,FRELCP3LQN,Electra,Electra,7.196502,43.709119
