p_max,p_cum,id_station,operateur,amenageur,longitude,latitude
50.0,144.16,FRDRVPCRFMKT591121,DRIVECO,DRIVECO,2.942851,50.527144
150.0,544.0,FRETIP69072A,E-Totem,E-TOTEM INFRADIV,4.759644,45.821491
100.0,272.0,FRPD1PGSTLPM,Power Dot France,Power Dot France,5.352426,43.415153
250.0,5000.0,FRTSLP30985,Tesla,Tesla,2.982214,43.16187
200.0,650.0,FRPD1PKFCESS02,Power Dot France,Power Dot France,6.246837,48.710291
480.0,1760.0,FRVIAP111101,ENGIE Vianeo,ENGIE Vianeo,2.633524,48.610384
22.0,48.0,FRV75P900603,TotalEnergies Marketing France,TotalEnergies Marketing France,2.331346,48.852126
150.0,300.0,FRGYMP12403019,GEEVE,GREENYELLOW EMOBILITY,1.513062,48.4274048
24.0,46.0,FRVIAP141101,ENGIE Vianeo,ENGIE Vianeo,7.772188,48.591038
100.0,200.0,FRALLPGO800350,Allego,Allego,2.290428,49.893438
250.0,7000.0,FRTSLP16733,Tesla,Tesla,-0.533489,44.793792
200.0,832.0,FRPD1PACCVIL,Power Dot France,Power Dot France,2.499544,48.879981
180.0,1102.0,FREVZPA2C9D980D81147F5B0F9C755F68C0,EVzen,SMEG DEVELOPPEMENT,4.066272,46.590589
300.0,4800.0,FRHPCPNF079895,TotalEnergies Marketing France,TotalEnergies Marketing France,1.398587,43.600697
7.0,42.0,FRV75PPX1518,TotalEnergies Marketing France,TotalEnergies Marketing France,2.290405,48.854819
25.0,47.0,FRSE1PSE62BAFB,STATIONS-E,STATIONS-E,3.024294,50.338001
24.0,46.0,FRSE1PSE86SABA,STATIONS-E,STATIONS-E,0.356723,46.564276
24.0,46.0,FRSE1PSE24SABA,STATIONS-E,STATIONS-E,1.207319,45.396195
22.0,22.0,FRWA2PWAAT13041,WAAT - PROUDREED,TOURMALINE REAL ESTATE,5.0707027,45.8415076
150.0,300.0,FRIZFPFAST460,IZIVIA,IZIVIA FAST,2.802564,48.496416
187.5,547.0,FRPD1PSYULPT,Power Dot France,Power Dot France,4.850925,43.957408
150.0,900.0,FRTSLP1750,Tesla,Tesla,4.975513,45.698042
300.0,1222.0,FRELCPPONHC,Electra,Electra,2.082057,49.043448
350.0,2243.0,FRIOYP403,Ionity,Ionity,-1.117913,46.573526
24.0,46.0,FRSE1PSE33MADA,STATIONS-E,STATIONS-E,-0.669831,44.837691
50.0,144.16,FRDRVPBDFY50037122941311,DRIVECO,DRIVECO,1.707103,46.849657
50.0,50.0,FRHPCPNF080178,TotalEnergies Marketing France,TotalEnergies Marketing France,2.780632,48.635678
47.0,47.0,FRWA2PDE4040B1GR1C00023F,WAAT - PROUDREED,RAINBOW DEV,-0.475508,44.8362407
50.0,215.0,FRS63P63075A,SPIE CityNetworks,TERRITOIRE D'ENERGIE DU PUY-DE-DOME (TE 63),3.068955,45.776505
187.5,969.0,FRPD1PCPNWOP,Power Dot France,Power Dot France,6.17643,49.149649
7.4,29.6,FRMGPP92040D,SPIE CityNetworks,Métropolis,2.283576,48.829506
150.0,300.0,FRALLPGO600004,Allego,Allego,3.2897667,43.3218048
150.0,300.0,FRGYMP12403039,GEEVE,GREENYELLOW EMOBILITY,2.5131452,48.988992
25.0,47.0,FRSE1PSE59DAHA,STATIONS-E,STATIONS-E,3.378829,50.321886
150.0,644.0,FRATLPFR00274,Atlante France,Atlante,2.26389,49.12155
200.0,672.0,FRPD1PINTFAI,Power Dot France,Power Dot France,5.135699,48.787186
300.0,600.0,FRALLPGO800128,Allego,Allego,7.315663,47.790567
180.0,360.0,FRIZFPFAST235,IZIVIA,IZIVIA FAST,-0.428057,44.874456
150.0,350.0,FRALLPGO900273,Allego,Allego,1.4816494,45.1454296
300.0,2400.0,FRHPCPNF080162,TotalEnergies Marketing France,TotalEnergies Marketing France,2.899358,42.779756
300.0,600.0,FRALLPGO900020,Allego,Allego,5.2249906,45.6139282
350.0,1943.0,FRIOYP1078,Ionity,Ionity,0.447973,44.834705
22.0,44.0,FRALLPGO002023,Allego,Allego,5.416768,43.5332089
22.0,48.0,FRV75P901506,TotalEnergies Marketing France,TotalEnergies Marketing France,2.286912,48.835709
150.0,300.0,FRIZFPFAST230,IZIVIA,IZIVIA FAST,6.389933,45.664548
25.0,47.0,FRSE1PSE77MXJA,STATIONS-E,STATIONS-E,2.887629,48.958197
300.0,2532.0,FRVIAP122040,ENGIE Vianeo,ENGIE Vianeo,1.494011,43.584465
25.0,47.0,FRSE1PSE77MECA,STATIONS-E,STATIONS-E,2.64419,48.545779
120.0,432.0,FRPD1PMARSAV,Power Dot France,Power Dot France,6.717858,49.094583
175.0,1150.0,FRHPCPNF078601,TotalEnergies Marketing France,TotalEnergies Marketing France,4.504672,49.592204
150.0,522.0,FRETIP31390A,E-Totem,E-TOTEM INFRADIV,0.56405,43.088294
160.0,552.0,FRPD1PMATVXC,Power Dot France,Power Dot France,3.567718,50.461076
24.0,46.0,FRSE1PSE62BAEA,STATIONS-E,STATIONS-E,2.617709,50.458627
150.0,2000.0,FRHPCPNF080234,TotalEnergies Marketing France,TotalEnergies Marketing France,2.62307,48.796663
22.0,44.0,FRALLPGO900664,Allego,Allego,3.119344,45.874282
22.0,48.0,FRV75P901802,TotalEnergies Marketing France,TotalEnergies Marketing France,2.33891,48.889731
250.0,1000.0,FRTSLP29651,Tesla,Tesla,9.43723,42.594733
150.0,644.0,FRATLPFR00742,Atlante France,Atlante,5.04089,45.02319
7.0,28.0,FRV75PPX0201,TotalEnergies Marketing France,TotalEnergies Marketing France,2.342325,48.869699
320.0,480.0,FRIENP004402,NW IECharge,NW IECharge,-0.0729855,43.656838
22.0,88.0,FRTCBP01742,TotalEnergies Marketing France,TotalEnergies Charging Services,5.115036,43.398722
150.0,522.0,FRETIP26198B,E-Totem,E-TOTEM INFRADIV,4.753739,44.579808
300.0,600.0,FRALLPGO900128,Allego,Allego,5.6642529,45.2384234
320.0,480.0,FRIENP006102,NW IECharge,NW IECharge,5.332181,46.440327
25.0,72.0,FRMGPP92051A,SPIE CityNetworks,Métropolis,2.255578,48.875793
300.0,900.0,FRHPCPNF077241TOTEM,TotalEnergies Marketing France,TotalEnergies Marketing France,5.00055,44.9997
24.0,46.0,FRSE1PSE05OACA,STATIONS-E,STATIONS-E,6.326643,44.696938
350.0,5743.0,FRIOYP475,Ionity,Ionity,4.723115,44.21656
160.0,392.0,FRPD1PHOTCLS,Power Dot France,Power Dot France,1.837956,50.943912
350.0,2293.0,FRIOYP3QSBYVXW6W8F,Ionity,Ionity,3.476843,43.2985
60.0,132.0,FRPD1PMBRTQS,Power Dot France,Power Dot France,0.093617,49.34989
22.0,48.0,FRV75P900401,TotalEnergies Marketing France,TotalEnergies Marketing France,2.353752,48.856052
7.0,34.0,FRV75PPX1207,TotalEnergies Marketing France,TotalEnergies Marketing France,2.367915,48.84837
180.0,764.0,FRETIP30107A,E-Totem,E-TOTEM INFRADIV 2,4.638347,43.951411
150.0,300.0,FRALLPGO900100,Allego,Allego,3.9658638,50.2905828
250.0,2250.0,FRTSLP5674,Tesla,Tesla,2.673558,47.996029
47.0,47.0,FRWA2PDE4040B1GPCC000651,WAAT - PROUDREED,PROUDREED FRANCE,1.1826047,49.014347
25.0,72.0,FRVIAP142073,ENGIE Vianeo,ENGIE Vianeo,5.42214,43.251059
175.0,228.0,FRHPCPNF050214,TotalEnergies Marketing France,TotalEnergies Marketing France,7.709794,48.707985
300.0,2184.5,FRVIAP102105,ENGIE Vianeo,ENGIE Vianeo,3.927966,49.445716
24.0,46.0,FRSE1PSE77SACA,STATIONS-E,STATIONS-E,3.258395,48.621053
200.0,672.0,FRPD1PCHAEVR,Power Dot France,Power Dot France,1.171403,49.011149
22.0,44.0,FRALLPGO900528,Allego,Allego,5.7242074,45.1587688
50.0,144.16,FRDRVPCRFMKT517001,DRIVECO,DRIVECO,3.639725,49.073297
180.0,742.0,FRETIP34116A,E-Totem,E-TOTEM INFRA 3M,3.832844,43.649751
160.0,442.0,FRPD1PIBSGSA,Power Dot France,Power Dot France,5.925971,45.718251
320.0,480.0,FRIENP012022000202,NW IECharge,NW IECharge,-0.47011,47.205931
7.0,41.0,FRV75PPX0705,TotalEnergies Marketing France,TotalEnergies Marketing France,2.315725,48.848283
24.0,48.0,FRVIAP141049,ENGIE Vianeo,ENGIE Vianeo,7.766288,48.564293
50.0,144.16,FRDRVPCRFMKT084001,DRIVECO,DRIVECO,4.696596,49.403682
300.0,1422.0,FRELCPAPBJL,Electra,Electra,-0.496967,44.843551
150.0,600.0,FRIZFPFAST184,IZIVIA,IZIVIA FAST,3.144986,50.640402
300.0,600.0,FRALLPGO900146,Allego,Allego,-0.2937435,49.164476
300.0,1266.0,FRELCPBRONO,Electra,Electra,4.928385,45.724639
300.0,1422.0,FRELCPLBLHO,Electra,Electra,2.821496,42.52044
22.0,44.0,FRGYMPEVBP2227137,GEEVE,GREENYELLOW EMOBILITY,5.069753,47.3515075
22.0,264.0,FRBMPP3P50065791403597,Bump,Bump,2.353437,48.826481
22.0,22.0,FRWA2PWAAT13397,WAAT - PROUDREED,PROUDREED FRANCE,1.1826047,49.014347
300.0,600.0,FRALLPGO900452,Allego,Allego,-0.6556667,44.8304165
150.0,300.0,FRE04POAZS282,IZIVIA,IZIVIA EXPRESS,1.453824,49.104874
50.0,144.16,FRDRVPCRFMKT506001,DRIVECO,DRIVECO,-1.088825,48.582475
22.0,48.0,FRV75P901502,TotalEnergies Marketing France,TotalEnergies Marketing France,2.320272,48.843753
320.0,1280.0,FRMFCPMONTLUCON,Mobilize Fast Charge Network FRANCE,Mobilize Fast Charge Network FRANCE,2.592549,46.354236
22.0,44.0,FRALLPGO900585,Allego,Allego,3.590702,50.4527843
350.0,2243.0,FRIOYP350,Ionity,Ionity,4.825571,45.275563
200.0,672.0,FRPD1PEPSFEC,Power Dot France,Power Dot France,0.393933,49.752282
160.0,872.0,FRPD1PKFCNSM,Power Dot France,Power Dot France,2.520786,48.854187
22.0,44.0,FRALLPGO999088,Allego,Allego,1.8641815,48.966258
150.0,300.0,FRIZFPFAST121,IZIVIA,IZIVIA FAST,0.175344,48.036685
50.0,122.0,FRPD1PITMMLV,Power Dot France,Power Dot France,-3.226566,47.737233
200.0,632.0,FRPD1PMBRPLM,Power Dot France,Power Dot France,4.11387,46.46719
22.0,44.0,FRALLPGO900620,Allego,Allego,1.0940003,49.4713965
22.0,44.0,FRALLPGO900758,Allego,Allego,1.8291403,48.6265471
24.0,46.0,FRVIAP141103,ENGIE Vianeo,ENGIE Vianeo,7.726056,48.593417
100.0,572.0,FRPD1PMATCHA02,Power Dot France,Power Dot France,6.289943,48.370208
22.0,44.0,FRALLPGO900814,Allego,Allego,1.4816494,45.1454296
22.0,22.0,FRWA2PWAAT13405,WAAT - PROUDREED,CONCOURS,-0.3583239,43.3209466
350.0,4343.0,FRIOYP264,Ionity,Ionity,-0.693474,48.09518
22.0,134.29999995231628,FRETIP34116B,E-Totem,E-TOTEM INFRA 3M,3.801348,43.647795
7.0,41.0,FRV75PPX1807,TotalEnergies Marketing France,TotalEnergies Marketing France,2.3591,48.8861
22.0,22.0,FRWA2PWAAT13096,WAAT - PROUDREED,SAF 2,4.857479082,44.943385474
50.0,144.16,FRDRVPCRFMKT412601,DRIVECO,DRIVECO,1.35061,47.603506
320.0,480.0,FRIENP013701,NW IECharge,NW IECharge,-1.72501,48.22167
320.0,480.0,FRIENP000401,NW IECharge,NW IECharge,-3.591473,48.535052
150.0,600.0,FRIZFPFAST65,IZIVIA,IZIVIA FAST,6.082474,45.932985
150.0,622.0,FRATLPPROV1601,Atlante France,Atlante,3.286941,48.554611
150.0,450.0,FRHPCPNF080045TOTEMSA,TotalEnergies Marketing France,TotalEnergies Marketing France,5.850928,43.843434
25.0,72.0,FRVIAP142010,ENGIE Vianeo,ENGIE Vianeo,5.376233,43.253975
22.0,44.0,FRALLPGO900635,Allego,Allego,1.0940003,49.4713965
300.0,600.0,FRALLPGO800160,Allego,Allego,3.1426462,45.7574483
22.0,48.0,FRV75P901002,TotalEnergies Marketing France,TotalEnergies Marketing France,2.360103,48.875465
250.0,3000.0,FRTSLP30243,Tesla,Tesla,-1.445779,43.481932
150.0,1200.0,FRTSLP1735,Tesla,Tesla,1.716345,46.862938
22.0,44.0,FRALLPGO800728,Allego,Allego,3.174335,43.265294
22.0,44.0,FRALLPGO900644,Allego,Allego,4.0546978,48.282766
50.0,122.0,FRPD1PITMLLB,Power Dot France,Power Dot France,0.532402,49.515976
187.5,1019.0,FRPD1PSYUIST,Power Dot France,Power Dot France,2.634635,42.675669
22.0,44.0,FRALLPGO900862,Allego,Allego,2.6593619,48.8394677
160.0,712.0,FRPD1PETICHA,Power Dot France,Power Dot France,0.703418,47.340363
22.0,22.0,FRWA2PWAAT13501,WAAT - PROUDREED,CONCOURS,-0.3449489,43.3090688
200.0,650.0,FRTCBP06655,TotalEnergies Charging Services,TotalEnergies Charging Services,6.96711,45.458411
22.0,44.0,FRALLPGO800551,Allego,Allego,1.105996,49.3660259
200.0,1200.0,FRIZFPFAST444,IZIVIA,IZIVIA FAST,0.725071,47.380412
24.0,46.0,FRSE1PSE23EABA,STATIONS-E,STATIONS-E,2.482493,46.168718
320.0,480.0,FRIENP009002,NW IECharge,NW IECharge,-1.04947,48.12164
300.0,1222.0,FRELCPPLAGM,Electra,Electra,1.953693,48.830259
25.0,72.0,FRS63P63113B,SPIE CityNetworks,TERRITOIRE D'ENERGIE DU PUY-DE-DOME (TE 63),3.10959,45.810184
300.0,600.0,FRALLPGO900218,Allego,Allego,2.142223,48.928186
7.4,29.6,FRMGPP92063I,SPIE CityNetworks,Métropolis,2.173461,48.87709
150.0,644.0,FRELCPCERCA,Electra,Electra,3.021028,42.700304
300.0,600.0,FRALLPGO800257,Allego,Allego,4.0048646,49.2796066
50.0,122.0,FRPD1PDUVVRS,Power Dot France,Power Dot France,2.447024,48.586313
22.0,95.4,FRBMPP150397P,Bump,Bump,4.985429,45.726325
25.0,47.0,FRSE1PSE91ABCA,STATIONS-E,STATIONS-E,1.996444,48.311736
100.0,772.0,FRPD1PETXBRT,Power Dot France,Power Dot France,0.96908,49.531559
100.0,222.0,FRPD1PMBRLDA,Power Dot France,Power Dot France,2.943127,42.547755
300.0,1800.0,FRELCPDREDA,Electra,Electra,1.344758,48.746805
250.0,4000.0,FRTSLP16734,Tesla,Tesla,5.044029,47.272073
24.0,46.0,FRVIAP141088,ENGIE Vianeo,ENGIE Vianeo,7.772454,48.598857
175.0,700.0,FRHPCPNF039295TOTEM,TotalEnergies Marketing France,TotalEnergies Marketing France,1.520438,48.436347
24.0,46.0,FRSE1PSE91EPBA,STATIONS-E,STATIONS-E,2.524185,48.701723
24.0,46.0,FRSE1PSE33CABA,STATIONS-E,STATIONS-E,-1.144224,45.072092
300.0,2532.0,FRVIAP122057,ENGIE Vianeo,ENGIE Vianeo,-1.716354,48.117095
320.0,480.0,FRIENP007801,NW IECharge,NW IECharge,2.317688,43.202944
50.0,122.0,FRPD1PSYUSAU,Power Dot France,Power Dot France,-0.068809,47.251286
50.0,250.0,FRV75PHBSAEPDA,TotalEnergies Marketing France,TotalEnergies Marketing France,2.255839,48.846974
22.0,44.0,FRALLPGO900654,Allego,Allego,1.1751916,49.0148693
22.0,134.3,FRMGPP94069B,SPIE CityNetworks,Métropolis,2.459653,48.814217
300.0,3338.0,FRATLPFR00307,Atlante France,Atlante,-0.432787,44.975352
100.0,222.0,FRPD1PMBRART,Power Dot France,Power Dot France,2.871266,50.681994
120.0,252.0,FREVZP1389CA75EEAA4C7FB250256D79907,EVzen,SMEG DEVELOPPEMENT,4.779702,45.807739
160.0,662.0,FRPD1PLBCSLV,Power Dot France,Power Dot France,0.440853,44.833314
200.0,632.0,FRPD1PBRTPPN,Power Dot France,Power Dot France,2.88474,42.659679
7.4,7.4,FRGYMPAE0022H1GS3C00681V,GEEVE,GEEVE,0.361279,46.6634337
200.0,672.0,FRPD1PCHAPER,Power Dot France,Power Dot France,2.892626,42.680053
22.0,44.0,FRALLPGO900533,Allego,Allego,1.3937902,43.6085068
300.0,600.0,FRALLPGO900131,Allego,Allego,2.3350073,51.0227746
100.0,832.0,FRPD1PCORMET,Power Dot France,Power Dot France,6.227761,49.106266
120.0,432.0,FRPD1PBUFLAN,Power Dot France,Power Dot France,-3.461781,48.745258
300.0,1822.0,FRATLPFR00304,Atlante France,Atlante,0.175028,45.692375
24.0,46.0,FRSE1PSE76NACA,STATIONS-E,STATIONS-E,1.439058,49.729596
350.0,1543.0,FRIOYP399,Ionity,Ionity,6.156829,45.547652
160.0,872.0,FRPD1PACCCMZ,Power Dot France,Power Dot France,2.299834,48.715955
22.0,88.0,FRQWTP646367,QoWatt,QoWatt,4.79,44.23
150.0,644.0,FRELCPBESJL,Electra,Electra,5.95496,47.219822
22.0,132.0,FRETIP45234A,E-Totem,E-TOTEM INFRADIV,1.912082,47.878284
125.0,500.0,FRTSLP1731,Tesla,Tesla,4.244427,48.991682
150.0,692.0,FRBMPP87921P50096610424233,Bump,Bump,4.863521,45.760475
150.0,522.0,FRETIP62060A,E-Totem,E-TOTEM INFRADIV,2.11774,50.228029
24.0,46.0,FRSE1PSE86SAEA,STATIONS-E,STATIONS-E,0.327884,46.551186
175.0,1150.0,FRHPCPNF007451TOTEMSA,TotalEnergies Marketing France,TotalEnergies Marketing France,-0.436995,44.645735
150.0,300.0,FRIZFPFAST55,IZIVIA,IZIVIA FAST,2.67852,50.47474
7.0,35.0,FRV75PPX0509,TotalEnergies Marketing France,TotalEnergies Marketing France,2.352277,48.844428
200.0,632.0,FRPD1PMATLUR,Power Dot France,Power Dot France,6.501788,47.678885
50.0,143.0,FRESEPS42218BJ,E-Totem,SEMOB,4.396479,45.439454
60.0,132.0,FRPD1PITMBON,Power Dot France,Power Dot France,1.913038,46.320064
300.0,600.0,FRALLPGO900165,Allego,Allego,2.3507357,49.0088669
150.0,1500.0,FRTSLP3019,Tesla,Tesla,-0.25271,44.543278
180.0,360.0,FRIZFPFAST154,IZIVIA,IZIVIA FAST,2.96591,43.030513
150.0,600.0,FRBMPP211264P50018744576089,Bump,Bump,1.178127,49.396454
300.0,1222.0,FRELCPOSNCC,Electra,Electra,2.08068,49.072457
22.0,44.0,FRALLPGO999027,Allego,Allego,2.5556523,48.7935339
100.0,872.0,FRPD1PSYUBRC,Power Dot France,Power Dot France,2.600909,48.703179
22.0,44.0,FRALLPGO900740,Allego,Allego,2.7695316,50.4212602
150.0,688.0,FRBMPP181781P50066504938008,Bump,Bump,4.973148,49.684419
50.0,144.16,FRDRVPDJLX50028004270693,DRIVECO,DRIVECO,4.78727,43.97822
50.0,144.16,FRDRVPCRFMKT31190150003402347695,DRIVECO,DRIVECO,1.458904,43.362699
22.0,22.0,FRWA2PWAAT12363,WAAT - PROUDREED,SAF 4 STEEL,7.7060914,48.5871772
150.0,300.0,FRALLPGO800183,Allego,Allego,4.879304,44.906766
24.0,46.0,FRSE1PSE39LACA,STATIONS-E,STATIONS-E,5.553916,46.668652
22.0,22.0,FRWA2PWAAT13334,WAAT - PROUDREED,SHEET ANCHOR EVOLUTION,3.1769346,50.7104191
350.0,5186.0,FRIOYP3YROKSB0PVPE,Ionity,Ionity,4.828,45.276391
7.0,28.0,FRV75PPX0101,TotalEnergies Marketing France,TotalEnergies Marketing France,2.331486,48.864294
250.0,3000.0,FRTSLP11605,Tesla,Tesla,5.976853,45.524705
22.0,44.0,FRGYMPEVBP2227073,GEEVE,GREENYELLOW EMOBILITY,2.4715087,48.7248138
160.0,872.0,FRPD1PMATARR,Power Dot France,Power Dot France,2.788903,50.277402
300.0,3900.0,FRHPCPNF080361TIERSSA,TotalEnergies Marketing France,TotalEnergies Marketing France,-0.826153,47.135404
120.0,524.0,FRPD1PITMLCL,Power Dot France,Power Dot France,-1.957678,47.362095
300.0,1222.0,FRELCPVSGKY,Electra,Electra,2.445104,48.761236
25.0,47.0,FRSE1PSE67SVAA,STATIONS-E,STATIONS-E,7.368822,48.73848
300.0,1200.0,FRFASP50866,Fastned France,Fastned France,6.423404,45.245848
150.0,300.0,FRGYMP12403018,GEEVE,GREENYELLOW EMOBILITY,2.4715087,48.7248138
50.0,121.0,FRTCBP02577,TotalEnergies Charging Services,TotalEnergies Charging Services,1.461648,43.54037
300.0,3264.0,FRVIAP104105,ENGIE Vianeo,ENGIE Vianeo,5.666579,43.192601
300.0,1200.0,FRFASP50820,Fastned France,Fastned France,2.379636,50.572433
50.0,144.16,FRDRVPCRFMKT501901,DRIVECO,DRIVECO,-1.404099,49.18976
24.0,46.0,FRSE1PSE62WABA,STATIONS-E,STATIONS-E,1.663179,50.885906
24.0,46.0,FRVIAP141017,ENGIE Vianeo,ENGIE Vianeo,7.720425,48.590487
300.0,600.0,FRALLPGO900072,Allego,Allego,1.8905016,50.9528216
22.0,44.0,FRALLPGO900619,Allego,Allego,3.8485862,43.5718406
150.0,300.0,FRALLPGO900045,Allego,Allego,4.8391306,44.120124
50.0,143.0,FRVIAP141013,ENGIE Vianeo,ENGIE Vianeo,7.634938,48.532956
7.0,42.0,FRV75PPX1217,TotalEnergies Marketing France,TotalEnergies Marketing France,2.402245,48.837315
320.0,480.0,FRIENP008602,NW IECharge,NW IECharge,6.09642,48.47696
200.0,672.0,FRPD1PMONCHA,Power Dot France,Power Dot France,-1.049519,46.681569
150.0,350.0,FRALLPGO900295,Allego,Allego,4.7912512,43.9279338
150.0,300.0,FRIZFPFAST175,IZIVIA,IZIVIA FAST,3.643037,49.904234
22.0,88.0,FRTCBP01860,TotalEnergies Marketing France,TotalEnergies Charging Services,5.358824,43.28462
50.0,100.0,FRALLPGO700304,Allego,Allego,5.350814,43.362277
300.0,1822.0,FRELCPNARHC,Electra,Electra,2.98354,43.168787
187.5,1622.0,FRPD1PMATSLT,Power Dot France,Power Dot France,7.435283,48.249059
300.0,2400.0,FRFASP50602,Fastned France,Fastned France,4.76787,46.14335
180.0,720.0,FRIZFPFAST304,IZIVIA,IZIVIA FAST,-0.519705,44.82141
22.0,44.0,FRALLPGO900843,Allego,Allego,-0.5403764,47.4886982
150.0,300.0,FRALLPGO600041,Allego,Allego,1.3072193,43.6037821
150.0,300.0,FRALLPGO900433,Allego,Allego,6.4775209,48.1974139
50.0,122.0,FREVZP5A7D548937E94894A414A3FB8144A,EVzen,SMEG DEVELOPPEMENT,5.58884,48.75364
50.0,288.0,FRPD1PSYURLB,Power Dot France,Power Dot France,7.284137,49.047407
7.0,42.0,FRV75PPX1005,TotalEnergies Marketing France,TotalEnergies Marketing France,2.364206,48.87119
187.5,1297.0,FRPD1PMCHSVR,Power Dot France,Power Dot France,7.365061,48.735343
150.0,450.0,FRALLPGO900277,Allego,Allego,2.4205989,47.0914859
200.0,400.0,FRALLPGO800472,Allego,Allego,2.1865048,47.144822
22.0,44.0,FRALLPGO999010,Allego,Allego,0.7144288,47.3789346
150.0,300.0,FRALLPGO900095,Allego,Allego,2.796775,50.5208251
300.0,1222.0,FRELCPWAMVO,Electra,Electra,3.061952,50.685276
150.0,622.0,FRELCPNIMHF,Electra,Electra,4.343442,43.814854
24.0,46.0,FRSE1PSE67SVFA,STATIONS-E,STATIONS-E,7.352843,48.730941
120.0,394.0,FRPD1PBOUGAU,Power Dot France,Power Dot France,3.295866,49.819015
180.0,1202.0,FRPD1PSYUMGR,Power Dot France,Power Dot France,2.458553,48.703188
350.0,2365.0,FRIOYP807,Ionity,Ionity,4.495524,45.46124
250.0,2250.0,FRTSLP33161,Tesla,Tesla,6.630075,44.903824
120.0,262.0,FREVZPB04541494F9646159D8D0B41B3B7D,EVzen,SMEG DEVELOPPEMENT,1.371706,44.039214
178.0,748.0,FRPD1PACCCHO,Power Dot France,Power Dot France,-0.842936,47.072281
24.0,46.0,FRSE1PSE86PACA,STATIONS-E,STATIONS-E,0.340977,46.61296
24.0,46.0,FRSE1PSE16RABA,STATIONS-E,STATIONS-E,0.187883,45.678801
300.0,4500.0,FRHPCPNF007052TOTEM,TotalEnergies Marketing France,TotalEnergies Marketing France,5.193534,43.589351
22.0,44.0,FRALLPGO900759,Allego,Allego,4.9312077,45.7477668
180.0,360.0,FRIZFPFAST471,IZIVIA,IZIVIA FAST,1.427625,44.466932
300.0,600.0,FRALLPGO700206,Allego,Allego,2.3726338,48.7543745
7.0,42.0,FRTCBP05229,TotalEnergies Charging Services,TotalEnergies Charging Services,2.361106,48.762518
22.0,48.0,FRV75P901601,TotalEnergies Marketing France,TotalEnergies Marketing France,2.286403,48.876162
75.0,159.5,FRVIAP141015,ENGIE Vianeo,ENGIE Vianeo,7.771218,48.578686
22.0,134.3,FRMGPP92049B,SPIE CityNetworks,Métropolis,2.323614,48.812561
22.0,22.0,FRSE1PSE44NABH,STATIONS-E,STATIONS-E,-1.508996,47.246588
22.0,44.0,FRALLPGO900567,Allego,Allego,4.7906807,46.2526993
22.0,44.0,FRALLPGO002063,Allego,Allego,1.4772483,43.5570322
150.0,644.0,FRELCPPESPC,Electra,Electra,-0.644915,44.788386
22.0,90.3,FRMGPP93031D,SPIE CityNetworks,Métropolis,2.329869,48.949291
22.0,44.0,FRGYMPEVBP2227145,GEEVE,GREENYELLOW EMOBILITY,1.4752378,43.6434215
24.0,46.0,FRSE1PSE32LABA,STATIONS-E,STATIONS-E,0.643404,43.935368
150.0,1222.0,FRATLPSAIN4701,Atlante France,Atlante,4.382431,48.945131
22.0,44.0,FRMGPP94080B,SPIE CityNetworks,Métropolis,2.428662,48.843857
300.0,2400.0,FRHPCPNF042589,TotalEnergies Marketing France,TotalEnergies Marketing France,-3.468731,47.821635
120.0,240.0,FRALLPGO600040,Allego,Allego,2.2236512,49.0155083
250.0,4000.0,FRTSLP20437,Tesla,Tesla,1.378,44.036554
22.0,22.0,FRGYMPEVBP2236152,GEEVE,GREENYELLOW EMOBILITY,2.9562983,50.6278685
150.0,600.0,FRIZFPFAST200,IZIVIA,IZIVIA FAST,4.042767,48.278883
300.0,1222.0,FRELCPCRGHC,Electra,Electra,6.102842,45.90025
24.0,46.0,FRSE1PSE57FAEA,STATIONS-E,STATIONS-E,6.12107,49.309789
150.0,300.0,FRIZFPFAST224,IZIVIA,IZIVIA FAST,4.312306,46.208015
24.0,46.0,FRSE1PSE50CADA,STATIONS-E,STATIONS-E,-1.210119,48.85179
300.0,600.0,FRALLPGO800071,Allego,Allego,4.835428,44.786443
22.0,22.0,FRSE1PSE44NABC,STATIONS-E,STATIONS-E,-1.508996,47.246588
50.0,100.0,FRALLPGO700010,Allego,Allego,2.782318,48.853357
250.0,6000.0,FRTSLP29905,Tesla,Tesla,4.811434,45.573666
24.0,46.0,FRVIAP141009,ENGIE Vianeo,ENGIE Vianeo,7.722444,48.595699
125.0,250.0,FRTSLP11193,Tesla,Tesla,1.813182,50.929973
300.0,900.0,FRHPCPNF059380,TotalEnergies Marketing France,TotalEnergies Marketing France,1.111099,49.403871
100.0,394.0,FRPD1PACCSAT,Power Dot France,Power Dot France,0.164805,48.051587
150.0,300.0,FRIZFPFAST181,IZIVIA,IZIVIA FAST,2.862458,48.956237
47.0,94.0,FRGYMPDE4040B1GP5C00016L,GEEVE,GREENYELLOW EMOBILITY,-1.848072,47.9346338
22.0,44.0,FRESEPS42218BG,E-Totem,SEMOB,4.392732,45.446148
150.0,300.0,FRALLPGO600009,Allego,Allego,3.8908356,43.5886388
200.0,672.17025,FRPD1PRTPFLR,Power Dot France,Power Dot France,-0.577051,48.733926
150.0,300.0,FRALLPGO900166,Allego,Allego,0.4939226,49.5485001
25.0,47.0,FRSE1PSE62BEMA,STATIONS-E,STATIONS-E,1.901179,50.424869
350.0,2243.0,FRIOYP401,Ionity,Ionity,-1.102999,48.908924
